seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,min_auths,viable_CRPs,server_accuracy,attacker_accuracy
0,64,2,1000000,200,100,0.95,LR,MLP,1,400,0.0,0.465
0,64,2,1000000,200,100,0.95,LR,MLP,1,600,0.0,0.515
0,64,2,1000000,200,100,0.95,LR,MLP,1,800,0.0,0.485
0,64,2,1000000,200,100,0.95,LR,MLP,1,1000,0.0,0.54
0,64,2,1000000,200,100,0.95,LR,MLP,1,1200,0.0,0.41
0,64,2,1000000,200,100,0.95,LR,MLP,1,1400,0.0,0.495
0,64,2,1000000,200,100,0.95,LR,MLP,1,1600,0.0,0.595
0,64,2,1000000,200,100,0.95,LR,MLP,1,1800,0.0,0.49
0,64,2,1000000,200,100,0.95,LR,MLP,1,2000,0.0,0.55
0,64,2,1000000,200,100,0.95,LR,MLP,1,2200,0.0,0.485
0,64,2,1000000,200,100,0.95,LR,MLP,1,2400,0.0,0.515
0,64,2,1000000,200,100,0.95,LR,MLP,1,2600,0.0,0.535
0,64,2,1000000,200,100,0.95,LR,MLP,1,2800,0.0,0.525
0,64,2,1000000,200,100,0.95,LR,MLP,1,3000,0.025,0.535
0,64,2,1000000,200,100,0.95,LR,MLP,1,3200,0.03,0.455
0,64,2,1000000,200,100,0.95,LR,MLP,1,3400,0.015,0.505
0,64,2,1000000,200,100,0.95,LR,MLP,1,3600,0.08,0.45
0,64,2,1000000,200,100,0.95,LR,MLP,1,3800,0.085,0.535
0,64,2,1000000,200,100,0.95,LR,MLP,1,4000,0.17,0.475
0,64,2,1000000,200,100,0.95,LR,MLP,1,4200,0.145,0.455
0,64,2,1000000,200,100,0.95,LR,MLP,1,4400,0.12,0.53
0,64,2,1000000,200,100,0.95,LR,MLP,1,4600,0.105,0.495
0,64,2,1000000,200,100,0.95,LR,MLP,1,4800,0.175,0.46
0,64,2,1000000,200,100,0.95,LR,MLP,1,5000,0.19,0.55
0,64,2,1000000,200,100,0.95,LR,MLP,1,5200,0.25,0.53
0,64,2,1000000,200,100,0.95,LR,MLP,1,5400,0.14,0.535
0,64,2,1000000,200,100,0.95,LR,MLP,1,5600,0.175,0.46
0,64,2,1000000,200,100,0.95,LR,MLP,1,5800,0.29,0.495
0,64,2,1000000,200,100,0.95,LR,MLP,1,6000,0.365,0.515
