seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,min_auths,selective_CRPs,viable_CRPs,server_accuracy,attacker_accuracy
0,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,400,0.0,0.105
0,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,600,0.01,0.415
0,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,800,0.0,0.68
0,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1000,0.0,0.975
1,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,400,0.0,0.72
1,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,600,0.0,0.895
1,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,800,0.005,0.385
1,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1000,0.0,0.44
1,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1200,0.0,0.64
1,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1400,0.01,0.33
1,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1600,0.015,0.57
1,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1800,0.0,0.68
1,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2000,0.0,0.745
1,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2200,0.0,0.94
1,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2400,0.005,0.285
1,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2600,0.01,0.49
1,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2800,0.015,0.345
1,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,3000,0.005,0.475
1,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,3200,0.0,0.89
1,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,3400,0.04,0.355
1,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,3600,0.015,0.43
1,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,3800,0.005,0.535
1,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,4000,0.015,0.515
1,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,4200,0.0,0.975
2,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,400,0.0,0.475
2,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,600,0.0,0.82
2,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,800,0.0,0.86
2,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1000,0.0,0.77
2,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1200,0.0,0.69
2,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1400,0.0,0.7
2,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1600,0.0,0.505
2,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1800,0.0,0.515
2,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2000,0.0,0.94
2,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2200,0.0,0.93
2,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2400,0.0,0.445
2,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2600,0.0,0.185
2,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2800,0.0,0.39
2,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,3000,0.0,0.54
2,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,3200,0.0,0.975
3,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,400,0.0,0.51
3,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,600,0.0,0.37
3,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,800,0.0,0.9
3,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1000,0.0,0.915
3,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1200,0.0,0.94
3,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1400,0.0,0.55
3,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1600,0.0,0.17
3,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1800,0.0,0.345
3,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2000,0.0,0.755
3,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2200,0.0,0.94
3,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2400,0.0,0.95
4,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,400,0.0,0.27
4,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,600,0.0,0.885
4,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,800,0.0,0.38
4,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1000,0.0,0.79
4,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1200,0.0,0.74
4,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1400,0.0,0.665
4,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1600,0.0,0.285
4,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1800,0.0,0.49
4,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2000,0.0,0.615
4,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2200,0.0,0.965
5,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,400,0.015,0.22
5,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,600,0.0,0.68
5,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,800,0.0,0.915
5,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1000,0.0,0.655
5,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1200,0.0,0.955
6,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,400,0.0,0.235
6,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,600,0.0,0.73
6,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,800,0.0,0.84
6,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1000,0.0,0.84
6,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1200,0.0,0.675
6,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1400,0.0,0.855
6,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1600,0.0,0.585
6,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1800,0.0,0.95
7,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,400,0.0,0.33
7,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,600,0.0,0.4
7,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,800,0.0,0.61
7,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1000,0.0,0.74
7,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1200,0.0,0.88
7,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1400,0.0,0.41
7,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1600,0.0,0.245
7,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1800,0.0,0.465
7,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2000,0.0,0.93
7,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2200,0.0,0.975
8,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,400,0.0,0.875
8,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,600,0.0,0.135
8,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,800,0.0,0.7
8,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1000,0.0,0.285
8,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1200,0.0,0.44
8,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1400,0.0,0.625
8,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1600,0.0,0.41
8,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1800,0.0,0.57
8,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2000,0.005,0.49
8,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2200,0.0,0.59
8,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2400,0.0,0.615
8,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2600,0.015,0.495
8,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2800,0.04,0.615
8,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,3000,0.0,0.56
8,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,3200,0.0,0.96
9,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,400,0.0,0.175
9,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,600,0.0,0.53
9,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,800,0.0,0.45
9,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1000,0.0,0.435
9,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1200,0.0,0.81
9,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1400,0.0,0.93
9,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1600,0.0,0.965
10,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,400,0.0,0.56
10,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,600,0.0,0.79
10,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,800,0.0,0.675
10,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1000,0.0,0.67
10,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1200,0.0,0.875
10,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1400,0.0,0.41
10,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1600,0.0,0.135
10,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1800,0.0,0.345
10,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2000,0.0,0.6
10,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2200,0.0,0.47
10,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2400,0.0,0.62
10,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2600,0.0,0.945
10,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2800,0.0,0.675
10,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,3000,0.0,0.99
11,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,400,0.0,0.27
11,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,600,0.0,0.49
11,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,800,0.0,0.995
12,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,400,0.0,0.11
12,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,600,0.0,0.41
12,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,800,0.0,0.97
13,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,400,0.0,0.945
13,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,600,0.0,0.95
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,400,0.0,0.205
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,600,0.0,0.07
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,800,0.0,0.085
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1000,0.0,0.08
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1200,0.0,0.08
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1400,0.0,0.025
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1600,0.0,0.205
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1800,0.0,0.2
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2000,0.0,0.4
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2200,0.0,0.105
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2400,0.0,0.155
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2600,0.0,0.14
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2800,0.0,0.135
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,3000,0.0,0.1
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,3200,0.0,0.155
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,3400,0.0,0.94
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,3600,0.0,0.94
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,3800,0.0,0.935
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,4000,0.0,0.91
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,4200,0.0,0.925
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,4400,0.0,0.165
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,4600,0.0,0.12
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,4800,0.0,0.25
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,5000,0.0,0.265
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,5200,0.0,0.165
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,5400,0.0,0.225
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,5600,0.0,0.255
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,5800,0.0,0.245
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,6000,0.0,0.235
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,6200,0.0,0.355
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,6400,0.0,0.6
14,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,6600,0.0,0.985
15,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,400,0.0,0.17
15,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,600,0.0,0.22
15,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,800,0.0,0.44
15,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1000,0.0,0.665
15,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1200,0.0,0.67
15,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1400,0.0,0.875
15,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1600,0.0,0.905
15,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1800,0.0,0.9
15,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2000,0.0,0.96
16,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,400,0.0,0.305
16,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,600,0.0,0.735
16,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,800,0.0,0.835
16,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1000,0.0,0.445
16,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1200,0.0,0.435
16,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1400,0.0,0.525
16,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1600,0.0,0.88
16,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,1800,0.0,0.36
16,64,1,1000000,200,100,0.95,MLP,MLP,1,RSP,2000,0.0,0.265
