seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,min_auths,selective_CRPs,viable_CRPs,server_accuracy,attacker_accuracy
0,64,3,260000,200,100,0.95,MLP,MLP,1,BP,400,0.0,0.585
0,64,3,260000,200,100,0.95,MLP,MLP,1,BP,600,0.0,0.47
0,64,3,260000,200,100,0.95,MLP,MLP,1,BP,800,0.0,0.875
0,64,3,260000,200,100,0.95,MLP,MLP,1,BP,1000,0.0,0.595
0,64,3,260000,200,100,0.95,MLP,MLP,1,BP,1200,0.0,0.865
0,64,3,260000,200,100,0.95,MLP,MLP,1,BP,1400,0.0,0.9
0,64,3,260000,200,100,0.95,MLP,MLP,1,BP,1600,0.0,0.035
0,64,3,260000,200,100,0.95,MLP,MLP,1,BP,1800,0.0,0.245
0,64,3,260000,200,100,0.95,MLP,MLP,1,BP,2000,0.0,0.865
0,64,3,260000,200,100,0.95,MLP,MLP,1,BP,2200,0.0,0.94
0,64,3,260000,200,100,0.95,MLP,MLP,1,BP,2400,0.0,0.025
0,64,3,260000,200,100,0.95,MLP,MLP,1,BP,2600,0.0,0.915
0,64,3,260000,200,100,0.95,MLP,MLP,1,BP,2800,0.0,0.96
1,64,3,260000,200,100,0.95,MLP,MLP,1,BP,400,0.0,0.815
1,64,3,260000,200,100,0.95,MLP,MLP,1,BP,600,0.0,0.69
1,64,3,260000,200,100,0.95,MLP,MLP,1,BP,800,0.0,0.955
2,64,3,260000,200,100,0.95,MLP,MLP,1,BP,400,0.0,0.19
2,64,3,260000,200,100,0.95,MLP,MLP,1,BP,600,0.0,0.055
2,64,3,260000,200,100,0.95,MLP,MLP,1,BP,800,0.0,0.735
2,64,3,260000,200,100,0.95,MLP,MLP,1,BP,1000,0.0,0.34
2,64,3,260000,200,100,0.95,MLP,MLP,1,BP,1200,0.0,0.365
2,64,3,260000,200,100,0.95,MLP,MLP,1,BP,1400,0.0,0.63
2,64,3,260000,200,100,0.95,MLP,MLP,1,BP,1600,0.0,0.95
3,64,3,260000,200,100,0.95,MLP,MLP,1,BP,400,0.0,0.345
3,64,3,260000,200,100,0.95,MLP,MLP,1,BP,600,0.0,0.515
3,64,3,260000,200,100,0.95,MLP,MLP,1,BP,800,0.0,0.675
3,64,3,260000,200,100,0.95,MLP,MLP,1,BP,1000,0.0,0.79
3,64,3,260000,200,100,0.95,MLP,MLP,1,BP,1200,0.0,0.65
3,64,3,260000,200,100,0.95,MLP,MLP,1,BP,1400,0.0,0.45
