seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,min_auths,selective_CRPs,viable_CRPs,server_accuracy,attacker_accuracy
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,400,0.0,0.655
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,600,0.0,0.61
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,800,0.0,0.765
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1000,0.0,0.54
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1200,0.0,0.79
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1400,0.0,0.07
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1600,0.0,0.51
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1800,0.0,0.665
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2000,0.0,0.02
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2200,0.0,0.69
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2400,0.0,0.215
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2600,0.0,0.6
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2800,0.0,0.705
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,3000,0.0,0.51
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,3200,0.0,0.765
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,3400,0.0,0.875
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,3600,0.0,0.895
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,3800,0.0,0.86
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,4000,0.0,0.825
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,4200,0.0,0.825
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,4400,0.0,0.8
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,4600,0.0,0.87
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,4800,0.0,0.84
0,64,2,260000,200,100,0.95,MLP,MLP,1,BP,5000,0.0,0.97
1,64,2,260000,200,100,0.95,MLP,MLP,1,BP,400,0.0,0.835
1,64,2,260000,200,100,0.95,MLP,MLP,1,BP,600,0.0,0.77
1,64,2,260000,200,100,0.95,MLP,MLP,1,BP,800,0.0,0.82
1,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1000,0.0,0.665
1,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1200,0.0,0.815
1,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1400,0.0,0.675
1,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1600,0.0,0.545
1,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1800,0.0,0.46
1,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2000,0.0,0.445
1,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2200,0.0,0.965
2,64,2,260000,200,100,0.95,MLP,MLP,1,BP,400,0.0,0.45
2,64,2,260000,200,100,0.95,MLP,MLP,1,BP,600,0.0,0.11
2,64,2,260000,200,100,0.95,MLP,MLP,1,BP,800,0.0,0.11
2,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1000,0.0,0.455
2,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1200,0.0,0.46
2,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1400,0.0,0.6
2,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1600,0.0,0.97
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,400,0.0,0.13
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,600,0.0,0.46
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,800,0.0,0.59
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1000,0.0,0.375
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1200,0.0,0.8
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1400,0.0,0.77
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1600,0.0,0.915
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1800,0.0,0.9
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2000,0.0,0.155
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2200,0.0,0.67
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2400,0.0,0.86
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2600,0.0,0.51
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2800,0.0,0.255
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,3000,0.0,0.485
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,3200,0.0,0.79
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,3400,0.0,0.02
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,3600,0.0,0.34
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,3800,0.0,0.87
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,4000,0.0,0.785
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,4200,0.0,0.095
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,4400,0.0,0.7
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,4600,0.0,0.165
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,4800,0.0,0.395
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,5000,0.0,0.63
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,5200,0.0,0.59
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,5400,0.0,0.845
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,5600,0.0,0.39
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,5800,0.0,0.075
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,6000,0.0,0.47
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,6200,0.0,0.69
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,6400,0.0,0.94
3,64,2,260000,200,100,0.95,MLP,MLP,1,BP,6600,0.0,0.955
4,64,2,260000,200,100,0.95,MLP,MLP,1,BP,400,0.0,0.36
4,64,2,260000,200,100,0.95,MLP,MLP,1,BP,600,0.0,0.865
4,64,2,260000,200,100,0.95,MLP,MLP,1,BP,800,0.0,0.075
4,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1000,0.0,0.35
4,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1200,0.0,0.51
4,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1400,0.0,0.49
4,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1600,0.0,0.765
4,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1800,0.0,0.675
4,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2000,0.0,0.455
4,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2200,0.0,0.96
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,400,0.0,0.285
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,600,0.0,0.39
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,800,0.0,0.495
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1000,0.0,0.435
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1200,0.0,0.345
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1400,0.0,0.05
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1600,0.0,0.705
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1800,0.0,0.0
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2000,0.0,0.56
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2200,0.0,0.125
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2400,0.0,0.4
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2600,0.0,0.94
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2800,0.0,0.23
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,3000,0.0,0.765
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,3200,0.0,0.495
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,3400,0.0,0.04
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,3600,0.0,0.25
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,3800,0.0,0.215
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,4000,0.0,0.365
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,4200,0.0,0.395
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,4400,0.0,0.665
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,4600,0.0,0.025
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,4800,0.0,0.485
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,5000,0.0,0.31
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,5200,0.0,0.22
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,5400,0.0,0.365
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,5600,0.0,0.45
5,64,2,260000,200,100,0.95,MLP,MLP,1,BP,5800,0.0,0.96
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,400,0.0,0.7
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,600,0.0,0.47
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,800,0.0,0.795
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1000,0.0,0.225
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1200,0.0,0.745
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1400,0.0,0.535
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1600,0.0,0.68
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1800,0.0,0.445
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2000,0.0,0.83
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2200,0.0,0.855
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2400,0.0,0.795
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2600,0.0,0.025
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,2800,0.0,0.495
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,3000,0.0,0.615
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,3200,0.0,0.08
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,3400,0.0,0.37
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,3600,0.0,0.13
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,3800,0.0,0.54
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,4000,0.0,0.285
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,4200,0.0,0.495
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,4400,0.0,0.435
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,4600,0.0,0.745
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,4800,0.0,0.735
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,5000,0.0,0.435
6,64,2,260000,200,100,0.95,MLP,MLP,1,BP,5200,0.0,0.995
7,64,2,260000,200,100,0.95,MLP,MLP,1,BP,400,0.0,0.25
7,64,2,260000,200,100,0.95,MLP,MLP,1,BP,600,0.0,0.505
7,64,2,260000,200,100,0.95,MLP,MLP,1,BP,800,0.0,0.585
7,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1000,0.0,0.0
7,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1200,0.0,0.515
7,64,2,260000,200,100,0.95,MLP,MLP,1,BP,1400,0.0,0.055
