seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,min_auths,selective_CRPs,viable_CRPs,server_accuracy,attacker_accuracy
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,400,0.0,0.2
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,600,0.0,0.62
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,800,0.005,0.295
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,1000,0.035,0.44
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,1200,0.04,0.7
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,1400,0.09,0.5
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,1600,0.095,0.725
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,1800,0.21,0.565
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,2000,0.225,0.55
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,2200,0.21,0.615
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,2400,0.185,0.515
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,2600,0.115,0.61
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,2800,0.46,0.62
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,3000,0.395,0.465
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,3200,0.385,0.785
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,3400,0.295,0.525
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,3600,0.49,0.68
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,3800,0.545,0.695
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,4000,0.6,0.85
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,4200,0.62,0.895
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,4400,0.505,0.675
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,4600,0.465,0.805
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,4800,0.665,0.77
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,5000,0.69,0.89
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,5200,0.755,0.905
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,5400,0.485,0.805
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,5600,0.48,0.74
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,5800,0.7,0.785
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,6000,0.66,0.915
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,6200,0.79,0.9
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,6400,0.765,0.905
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,6600,0.78,0.93
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,6800,0.745,0.945
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,7000,0.795,0.93
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,7200,0.665,0.83
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,7400,0.72,0.93
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,7600,0.71,0.92
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,7800,0.705,0.865
0,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,8000,0.63,0.99
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,400,0.0,0.835
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,600,0.005,0.18
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,800,0.0,0.61
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,1000,0.0,0.675
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,1200,0.015,0.53
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,1400,0.0,0.735
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,1600,0.02,0.38
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,1800,0.025,0.515
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,2000,0.09,0.46
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,2200,0.06,0.445
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,2400,0.055,0.61
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,2600,0.17,0.445
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,2800,0.115,0.605
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,3000,0.165,0.56
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,3200,0.21,0.51
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,3400,0.195,0.445
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,3600,0.29,0.605
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,3800,0.305,0.62
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,4000,0.315,0.745
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,4200,0.365,0.655
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,4400,0.24,0.625
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,4600,0.35,0.68
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,4800,0.44,0.755
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,5000,0.475,0.91
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,5200,0.535,0.73
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,5400,0.31,0.72
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,5600,0.505,0.72
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,5800,0.555,0.79
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,6000,0.335,0.895
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,6200,0.46,0.71
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,6400,0.5,0.685
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,6600,0.58,0.71
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,6800,0.675,0.83
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,7000,0.62,0.89
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,7200,0.585,0.775
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,7400,0.54,0.93
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,7600,0.5,0.935
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,7800,0.595,0.89
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,8000,0.67,0.935
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,8200,0.615,0.94
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,8400,0.655,0.855
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,8600,0.67,0.78
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,8800,0.755,0.915
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,9000,0.725,0.93
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,9200,0.69,0.865
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,9400,0.565,0.88
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,9600,0.705,0.885
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,9800,0.775,0.935
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,10000,0.585,0.695
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,10200,0.565,0.935
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,10400,0.695,0.895
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,10600,0.74,0.85
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,10800,0.715,0.82
1,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,11000,0.795,0.955
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,400,0.0,0.52
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,600,0.0,0.465
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,800,0.0,0.57
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,1000,0.0,0.56
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,1200,0.0,0.66
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,1400,0.0,0.29
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,1600,0.0,0.47
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,1800,0.0,0.435
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,2000,0.0,0.49
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,2200,0.005,0.545
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,2400,0.0,0.255
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,2600,0.015,0.43
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,2800,0.11,0.46
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,3000,0.06,0.535
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,3200,0.02,0.52
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,3400,0.015,0.345
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,3600,0.02,0.48
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,3800,0.225,0.54
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,4000,0.11,0.535
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,4200,0.215,0.68
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,4400,0.13,0.505
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,4600,0.2,0.555
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,4800,0.22,0.7
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,5000,0.39,0.615
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,5200,0.38,0.755
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,5400,0.31,0.725
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,5600,0.375,0.815
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,5800,0.395,0.58
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,6000,0.335,0.595
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,6200,0.495,0.84
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,6400,0.4,0.8
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,6600,0.34,0.765
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,6800,0.46,0.885
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,7000,0.495,0.795
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,7200,0.445,0.885
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,7400,0.4,0.79
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,7600,0.39,0.86
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,7800,0.45,0.545
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,8000,0.465,0.675
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,8200,0.61,0.86
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,8400,0.305,0.72
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,8600,0.555,0.815
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,8800,0.585,0.8
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,9000,0.485,0.595
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,9200,0.595,0.815
2,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,9400,0.31,0.975
3,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,400,0.0,0.525
3,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,600,0.0,0.645
3,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,800,0.0,0.425
3,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,1000,0.0,0.52
3,64,1,1000000,200,100,0.95,LR,MLP,1,RSP,1200,0.0,0.55
