seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,viable_CRPs,server_accuracy,attacker_accuracy
2,64,2,1000000,200,100,0.95,LR,LR,9000,0.1,0.345
2,64,2,1000000,200,100,0.95,LR,LR,9200,0.04,0.075
2,64,2,1000000,200,100,0.95,LR,LR,9400,0.095,0.135
2,64,2,1000000,200,100,0.95,LR,LR,9600,0.075,0.115
2,64,2,1000000,200,100,0.95,LR,LR,9800,0.075,0.17
2,64,2,1000000,200,100,0.95,LR,LR,10000,0.085,0.12
2,64,2,1000000,200,100,0.95,LR,LR,10200,0.43,0.52
2,64,2,1000000,200,100,0.95,LR,LR,10400,0.455,0.52
2,64,2,1000000,200,100,0.95,LR,LR,10600,0.21,0.235
2,64,2,1000000,200,100,0.95,LR,LR,10800,0.205,0.34
2,64,2,1000000,200,100,0.95,LR,LR,11000,0.43,0.44
2,64,2,1000000,200,100,0.95,LR,LR,11200,0.5,0.57
2,64,2,1000000,200,100,0.95,LR,LR,11400,0.335,0.525
2,64,2,1000000,200,100,0.95,LR,LR,11600,0.175,0.175
2,64,2,1000000,200,100,0.95,LR,LR,11800,0.32,0.36
2,64,2,1000000,200,100,0.95,LR,LR,12000,0.19,0.195
2,64,2,1000000,200,100,0.95,LR,LR,12200,0.02,0.145
2,64,2,1000000,200,100,0.95,LR,LR,12400,0.005,0.16
2,64,2,1000000,200,100,0.95,LR,LR,12600,0.1,0.495
2,64,2,1000000,200,100,0.95,LR,LR,12800,0.025,0.035
2,64,2,1000000,200,100,0.95,LR,LR,13000,0.025,0.03
2,64,2,1000000,200,100,0.95,LR,LR,13200,0.075,0.085
2,64,2,1000000,200,100,0.95,LR,LR,13400,0.025,0.17
2,64,2,1000000,200,100,0.95,LR,LR,13600,0.03,0.04
2,64,2,1000000,200,100,0.95,LR,LR,13800,0.055,0.065
2,64,2,1000000,200,100,0.95,LR,LR,14000,0.205,0.31
2,64,2,1000000,200,100,0.95,LR,LR,14200,0.035,0.215
2,64,2,1000000,200,100,0.95,LR,LR,14400,0.24,0.28
2,64,2,1000000,200,100,0.95,LR,LR,14600,0.395,0.555
2,64,2,1000000,200,100,0.95,LR,LR,14800,0.365,0.75
2,64,2,1000000,200,100,0.95,LR,LR,15000,0.455,0.545
2,64,2,1000000,200,100,0.95,LR,LR,15200,0.325,0.485
2,64,2,1000000,200,100,0.95,LR,LR,15400,0.035,0.24
2,64,2,1000000,200,100,0.95,LR,LR,15600,0.475,0.855
2,64,2,1000000,200,100,0.95,LR,LR,15800,0.24,0.245
2,64,2,1000000,200,100,0.95,LR,LR,16000,0.145,0.15
2,64,2,1000000,200,100,0.95,LR,LR,16200,0.02,0.21
2,64,2,1000000,200,100,0.95,LR,LR,16400,0.475,0.605
2,64,2,1000000,200,100,0.95,LR,LR,16600,0.165,0.275
2,64,2,1000000,200,100,0.95,LR,LR,16800,0.5,0.735
2,64,2,1000000,200,100,0.95,LR,LR,17000,0.26,0.265
2,64,2,1000000,200,100,0.95,LR,LR,17200,0.275,0.71
2,64,2,1000000,200,100,0.95,LR,LR,17400,0.16,0.87
2,64,2,1000000,200,100,0.95,LR,LR,17600,0.315,0.375
2,64,2,1000000,200,100,0.95,LR,LR,17800,0.25,0.25
2,64,2,1000000,200,100,0.95,LR,LR,18000,0.325,0.38
2,64,2,1000000,200,100,0.95,LR,LR,18200,0.32,0.465
2,64,2,1000000,200,100,0.95,LR,LR,18400,0.035,0.19
2,64,2,1000000,200,100,0.95,LR,LR,18600,0.0,0.14
2,64,2,1000000,200,100,0.95,LR,LR,18800,0.0,0.35
