seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,viable_CRPs,server_accuracy,attacker_accuracy
0,64,5,1000000,200,100,0.95,LR,LR,400,0.0,0.65
0,64,5,1000000,200,100,0.95,LR,LR,600,0.0,0.53
0,64,5,1000000,200,100,0.95,LR,LR,800,0.0,0.43
0,64,5,1000000,200,100,0.95,LR,LR,1000,0.0,0.56
0,64,5,1000000,200,100,0.95,LR,LR,1200,0.0,0.53
0,64,5,1000000,200,100,0.95,LR,LR,1400,0.0,0.15
0,64,5,1000000,200,100,0.95,LR,LR,1600,0.0,0.105
0,64,5,1000000,200,100,0.95,LR,LR,1800,0.0,0.485
0,64,5,1000000,200,100,0.95,LR,LR,2000,0.0,0.505
0,64,5,1000000,200,100,0.95,LR,LR,2200,0.0,0.34
0,64,5,1000000,200,100,0.95,LR,LR,2400,0.0,0.06
0,64,5,1000000,200,100,0.95,LR,LR,2600,0.0,0.085
0,64,5,1000000,200,100,0.95,LR,LR,2800,0.0,0.32
0,64,5,1000000,200,100,0.95,LR,LR,3000,0.0,0.06
0,64,5,1000000,200,100,0.95,LR,LR,3200,0.0,0.025
0,64,5,1000000,200,100,0.95,LR,LR,3400,0.0,0.065
0,64,5,1000000,200,100,0.95,LR,LR,3600,0.0,0.075
0,64,5,1000000,200,100,0.95,LR,LR,3800,0.0,0.205
0,64,5,1000000,200,100,0.95,LR,LR,4000,0.0,0.04
0,64,5,1000000,200,100,0.95,LR,LR,4200,0.0,0.04
0,64,5,1000000,200,100,0.95,LR,LR,4400,0.0,0.16
0,64,5,1000000,200,100,0.95,LR,LR,4600,0.0,0.66
0,64,5,1000000,200,100,0.95,LR,LR,4800,0.005,0.41
0,64,5,1000000,200,100,0.95,LR,LR,5000,0.0,0.685
0,64,5,1000000,200,100,0.95,LR,LR,5200,0.0,0.115
0,64,5,1000000,200,100,0.95,LR,LR,5400,0.0,0.22
0,64,5,1000000,200,100,0.95,LR,LR,5600,0.005,0.84
0,64,5,1000000,200,100,0.95,LR,LR,5800,0.0,0.035
0,64,5,1000000,200,100,0.95,LR,LR,6000,0.0,0.89
0,64,5,1000000,200,100,0.95,LR,LR,6200,0.005,0.655
0,64,5,1000000,200,100,0.95,LR,LR,6400,0.0,0.745
0,64,5,1000000,200,100,0.95,LR,LR,6600,0.01,0.435
0,64,5,1000000,200,100,0.95,LR,LR,6800,0.015,0.345
0,64,5,1000000,200,100,0.95,LR,LR,7000,0.0,0.115
0,64,5,1000000,200,100,0.95,LR,LR,7200,0.0,0.04
0,64,5,1000000,200,100,0.95,LR,LR,7400,0.0,0.345
0,64,5,1000000,200,100,0.95,LR,LR,7600,0.07,0.255
0,64,5,1000000,200,100,0.95,LR,LR,7800,0.095,0.25
0,64,5,1000000,200,100,0.95,LR,LR,8000,0.0,0.35
0,64,5,1000000,200,100,0.95,LR,LR,8200,0.055,0.105
0,64,5,1000000,200,100,0.95,LR,LR,8400,0.01,0.085
0,64,5,1000000,200,100,0.95,LR,LR,8600,0.0,0.135
0,64,5,1000000,200,100,0.95,LR,LR,8800,0.0,0.19
0,64,5,1000000,200,100,0.95,LR,LR,9000,0.005,0.02
0,64,5,1000000,200,100,0.95,LR,LR,9200,0.0,0.945
0,64,5,1000000,200,100,0.95,LR,LR,9400,0.015,0.03
0,64,5,1000000,200,100,0.95,LR,LR,9600,0.085,0.17
0,64,5,1000000,200,100,0.95,LR,LR,9800,0.03,0.095
0,64,5,1000000,200,100,0.95,LR,LR,10000,0.015,0.055
0,64,5,1000000,200,100,0.95,LR,LR,10200,0.045,0.18
0,64,5,1000000,200,100,0.95,LR,LR,10400,0.0,0.085
0,64,5,1000000,200,100,0.95,LR,LR,10600,0.0,0.035
0,64,5,1000000,200,100,0.95,LR,LR,10800,0.065,0.19
0,64,5,1000000,200,100,0.95,LR,LR,11000,0.085,0.36
0,64,5,1000000,200,100,0.95,LR,LR,11200,0.025,0.165
0,64,5,1000000,200,100,0.95,LR,LR,11400,0.0,0.03
0,64,5,1000000,200,100,0.95,LR,LR,11600,0.035,0.055
0,64,5,1000000,200,100,0.95,LR,LR,11800,0.145,0.345
0,64,5,1000000,200,100,0.95,LR,LR,12000,0.14,0.405
0,64,5,1000000,200,100,0.95,LR,LR,12200,0.0,0.025
0,64,5,1000000,200,100,0.95,LR,LR,12400,0.01,0.725
0,64,5,1000000,200,100,0.95,LR,LR,12600,0.005,0.28
0,64,5,1000000,200,100,0.95,LR,LR,12800,0.0,0.11
0,64,5,1000000,200,100,0.95,LR,LR,13000,0.005,0.045
0,64,5,1000000,200,100,0.95,LR,LR,13200,0.085,0.265
0,64,5,1000000,200,100,0.95,LR,LR,13400,0.0,0.14
0,64,5,1000000,200,100,0.95,LR,LR,13600,0.0,0.11
0,64,5,1000000,200,100,0.95,LR,LR,13800,0.135,0.43
0,64,5,1000000,200,100,0.95,LR,LR,14000,0.0,0.38
0,64,5,1000000,200,100,0.95,LR,LR,14200,0.0,0.43
0,64,5,1000000,200,100,0.95,LR,LR,14400,0.1,0.43
0,64,5,1000000,200,100,0.95,LR,LR,14600,0.0,0.08
0,64,5,1000000,200,100,0.95,LR,LR,14800,0.0,0.36
0,64,5,1000000,200,100,0.95,LR,LR,15000,0.09,0.21
0,64,5,1000000,200,100,0.95,LR,LR,15200,0.11,0.275
0,64,5,1000000,200,100,0.95,LR,LR,15400,0.11,0.655
0,64,5,1000000,200,100,0.95,LR,LR,15600,0.01,0.2
0,64,5,1000000,200,100,0.95,LR,LR,15800,0.22,0.385
0,64,5,1000000,200,100,0.95,LR,LR,16000,0.025,0.2
0,64,5,1000000,200,100,0.95,LR,LR,16200,0.13,0.16
0,64,5,1000000,200,100,0.95,LR,LR,16400,0.06,0.145
0,64,5,1000000,200,100,0.95,LR,LR,16600,0.005,0.355
0,64,5,1000000,200,100,0.95,LR,LR,16800,0.255,0.365
0,64,5,1000000,200,100,0.95,LR,LR,17000,0.025,0.215
0,64,5,1000000,200,100,0.95,LR,LR,17200,0.02,0.135
0,64,5,1000000,200,100,0.95,LR,LR,17400,0.0,0.15
0,64,5,1000000,200,100,0.95,LR,LR,17600,0.0,0.245
0,64,5,1000000,200,100,0.95,LR,LR,17800,0.0,0.07
0,64,5,1000000,200,100,0.95,LR,LR,18000,0.0,0.65
0,64,5,1000000,200,100,0.95,LR,LR,18200,0.0,0.265
0,64,5,1000000,200,100,0.95,LR,LR,18400,0.0,0.905
0,64,5,1000000,200,100,0.95,LR,LR,18600,0.0,0.255
0,64,5,1000000,200,100,0.95,LR,LR,18800,0.0,0.695
0,64,5,1000000,200,100,0.95,LR,LR,19000,0.1,0.5
0,64,5,1000000,200,100,0.95,LR,LR,19200,0.0,0.025
0,64,5,1000000,200,100,0.95,LR,LR,19400,0.0,0.22
0,64,5,1000000,200,100,0.95,LR,LR,19600,0.04,0.125
0,64,5,1000000,200,100,0.95,LR,LR,19800,0.005,0.145
0,64,5,1000000,200,100,0.95,LR,LR,20000,0.0,0.205
0,64,5,1000000,200,100,0.95,LR,LR,20200,0.055,0.25
0,64,5,1000000,200,100,0.95,LR,LR,20400,0.0,0.85
0,64,5,1000000,200,100,0.95,LR,LR,20600,0.03,0.2
0,64,5,1000000,200,100,0.95,LR,LR,20800,0.0,0.76
0,64,5,1000000,200,100,0.95,LR,LR,21000,0.245,0.38
0,64,5,1000000,200,100,0.95,LR,LR,21200,0.0,0.7
0,64,5,1000000,200,100,0.95,LR,LR,21400,0.33,0.45
0,64,5,1000000,200,100,0.95,LR,LR,21600,0.11,0.59
0,64,5,1000000,200,100,0.95,LR,LR,21800,0.09,0.565
0,64,5,1000000,200,100,0.95,LR,LR,22000,0.035,0.175
0,64,5,1000000,200,100,0.95,LR,LR,22200,0.085,0.095
0,64,5,1000000,200,100,0.95,LR,LR,22400,0.03,0.365
0,64,5,1000000,200,100,0.95,LR,LR,22600,0.055,0.185
0,64,5,1000000,200,100,0.95,LR,LR,22800,0.12,0.195
0,64,5,1000000,200,100,0.95,LR,LR,23000,0.035,0.215
0,64,5,1000000,200,100,0.95,LR,LR,23200,0.04,0.195
0,64,5,1000000,200,100,0.95,LR,LR,23400,0.17,0.355
0,64,5,1000000,200,100,0.95,LR,LR,23600,0.235,0.525
0,64,5,1000000,200,100,0.95,LR,LR,23800,0.355,0.505
0,64,5,1000000,200,100,0.95,LR,LR,24000,0.49,0.545
0,64,5,1000000,200,100,0.95,LR,LR,24200,0.32,0.415
