seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,viable_CRPs,server_accuracy,attacker_accuracy
4,64,1,1000000,200,100,0.95,LR,LR,2000,0.0,0.95
5,64,1,1000000,200,100,0.95,LR,LR,400,0.345,0.5
5,64,1,1000000,200,100,0.95,LR,LR,600,0.34,0.345
5,64,1,1000000,200,100,0.95,LR,LR,800,1.0,0.91
5,64,1,1000000,200,100,0.95,LR,LR,1000,0.69,0.765
5,64,1,1000000,200,100,0.95,LR,LR,1200,0.335,0.995
6,64,1,1000000,200,100,0.95,LR,LR,400,0.0,0.835
6,64,1,1000000,200,100,0.95,LR,LR,600,0.005,0.505
6,64,1,1000000,200,100,0.95,LR,LR,800,0.0,0.58
6,64,1,1000000,200,100,0.95,LR,LR,1000,0.0,0.81
6,64,1,1000000,200,100,0.95,LR,LR,1200,0.0,0.965
7,64,1,1000000,200,100,0.95,LR,LR,400,0.005,0.805
7,64,1,1000000,200,100,0.95,LR,LR,600,0.0,0.0
7,64,1,1000000,200,100,0.95,LR,LR,800,0.0,0.535
7,64,1,1000000,200,100,0.95,LR,LR,1000,0.0,0.29
7,64,1,1000000,200,100,0.95,LR,LR,1200,0.0,0.95
8,64,1,1000000,200,100,0.95,LR,LR,400,0.015,0.015
8,64,1,1000000,200,100,0.95,LR,LR,600,0.0,0.065
8,64,1,1000000,200,100,0.95,LR,LR,800,0.0,0.79
8,64,1,1000000,200,100,0.95,LR,LR,1000,0.0,0.165
8,64,1,1000000,200,100,0.95,LR,LR,1200,0.0,0.555
8,64,1,1000000,200,100,0.95,LR,LR,1400,0.025,0.465
8,64,1,1000000,200,100,0.95,LR,LR,1600,0.0,0.655
8,64,1,1000000,200,100,0.95,LR,LR,1800,0.0,0.475
8,64,1,1000000,200,100,0.95,LR,LR,2000,0.0,0.445
8,64,1,1000000,200,100,0.95,LR,LR,2200,0.0,0.575
8,64,1,1000000,200,100,0.95,LR,LR,2400,0.0,0.005
8,64,1,1000000,200,100,0.95,LR,LR,2600,0.0,0.88
8,64,1,1000000,200,100,0.95,LR,LR,2800,0.0,0.46
8,64,1,1000000,200,100,0.95,LR,LR,3000,0.0,0.16
8,64,1,1000000,200,100,0.95,LR,LR,3200,0.0,1.0
9,64,1,1000000,200,100,0.95,LR,LR,400,0.03,0.535
9,64,1,1000000,200,100,0.95,LR,LR,600,0.105,0.72
9,64,1,1000000,200,100,0.95,LR,LR,800,0.075,0.83
9,64,1,1000000,200,100,0.95,LR,LR,1000,0.0,0.185
9,64,1,1000000,200,100,0.95,LR,LR,1200,0.0,0.605
9,64,1,1000000,200,100,0.95,LR,LR,1400,0.0,0.145
9,64,1,1000000,200,100,0.95,LR,LR,1600,0.0,0.61
9,64,1,1000000,200,100,0.95,LR,LR,1800,0.0,0.08
9,64,1,1000000,200,100,0.95,LR,LR,2000,0.0,0.17
9,64,1,1000000,200,100,0.95,LR,LR,2200,0.02,0.69
9,64,1,1000000,200,100,0.95,LR,LR,2400,0.0,0.245
9,64,1,1000000,200,100,0.95,LR,LR,2600,0.02,0.815
9,64,1,1000000,200,100,0.95,LR,LR,2800,0.02,0.865
9,64,1,1000000,200,100,0.95,LR,LR,3000,0.015,0.155
9,64,1,1000000,200,100,0.95,LR,LR,3200,0.0,0.57
9,64,1,1000000,200,100,0.95,LR,LR,3400,0.015,0.04
9,64,1,1000000,200,100,0.95,LR,LR,3600,0.0,0.955
10,64,1,1000000,200,100,0.95,LR,LR,400,0.0,0.17
10,64,1,1000000,200,100,0.95,LR,LR,600,0.05,0.76
10,64,1,1000000,200,100,0.95,LR,LR,800,0.095,0.99
11,64,1,1000000,200,100,0.95,LR,LR,400,0.0,0.765
11,64,1,1000000,200,100,0.95,LR,LR,600,0.01,1.0
12,64,1,1000000,200,100,0.95,LR,LR,400,0.0,0.99
13,64,1,1000000,200,100,0.95,LR,LR,400,0.135,0.565
13,64,1,1000000,200,100,0.95,LR,LR,600,1.0,0.52
13,64,1,1000000,200,100,0.95,LR,LR,800,0.045,0.52
13,64,1,1000000,200,100,0.95,LR,LR,1000,0.165,1.0
14,64,1,1000000,200,100,0.95,LR,LR,400,0.0,0.87
14,64,1,1000000,200,100,0.95,LR,LR,600,0.015,0.015
14,64,1,1000000,200,100,0.95,LR,LR,800,0.0,0.66
14,64,1,1000000,200,100,0.95,LR,LR,1000,0.0,0.295
14,64,1,1000000,200,100,0.95,LR,LR,1200,0.0,0.18
14,64,1,1000000,200,100,0.95,LR,LR,1400,0.0,0.74
14,64,1,1000000,200,100,0.95,LR,LR,1600,0.0,0.48
14,64,1,1000000,200,100,0.95,LR,LR,1800,0.0,0.795
14,64,1,1000000,200,100,0.95,LR,LR,2000,0.0,0.4
14,64,1,1000000,200,100,0.95,LR,LR,2200,0.0,0.955
15,64,1,1000000,200,100,0.95,LR,LR,400,0.0,1.0
16,64,1,1000000,200,100,0.95,LR,LR,400,0.0,1.0
17,64,1,1000000,200,100,0.95,LR,LR,400,0.005,0.37
17,64,1,1000000,200,100,0.95,LR,LR,600,0.165,0.255
17,64,1,1000000,200,100,0.95,LR,LR,800,0.0,0.75
17,64,1,1000000,200,100,0.95,LR,LR,1000,0.0,1.0
18,64,1,1000000,200,100,0.95,LR,LR,400,0.065,0.115
18,64,1,1000000,200,100,0.95,LR,LR,600,0.0,0.21
18,64,1,1000000,200,100,0.95,LR,LR,800,0.435,0.575
18,64,1,1000000,200,100,0.95,LR,LR,1000,0.04,0.51
18,64,1,1000000,200,100,0.95,LR,LR,1200,0.99,0.405
18,64,1,1000000,200,100,0.95,LR,LR,1400,1.0,0.715
18,64,1,1000000,200,100,0.95,LR,LR,1600,1.0,0.86
18,64,1,1000000,200,100,0.95,LR,LR,1800,0.95,0.95
19,64,1,1000000,200,100,0.95,LR,LR,400,0.03,0.99
