seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,min_auths,viable_CRPs,server_accuracy,attacker_accuracy
0,64,1,1000000,200,100,0.95,both,LR,1,400,0.0,0.575
0,64,1,1000000,200,100,0.95,both,LR,1,600,0.0,0.635
0,64,1,1000000,200,100,0.95,both,LR,1,800,0.0,0.515
0,64,1,1000000,200,100,0.95,both,LR,1,1000,0.0,0.585
0,64,1,1000000,200,100,0.95,both,LR,1,1200,0.0,0.65
0,64,1,1000000,200,100,0.95,both,LR,1,1400,0.035,0.485
0,64,1,1000000,200,100,0.95,both,LR,1,1600,0.0,0.29
0,64,1,1000000,200,100,0.95,both,LR,1,1800,0.195,0.64
0,64,1,1000000,200,100,0.95,both,LR,1,2000,0.305,0.56
0,64,1,1000000,200,100,0.95,both,LR,1,2200,0.345,0.575
0,64,1,1000000,200,100,0.95,both,LR,1,2400,0.12,0.195
0,64,1,1000000,200,100,0.95,both,LR,1,2600,0.525,0.63
0,64,1,1000000,200,100,0.95,both,LR,1,2800,0.475,0.735
0,64,1,1000000,200,100,0.95,both,LR,1,3000,0.38,0.87
0,64,1,1000000,200,100,0.95,both,LR,1,3200,0.64,0.89
0,64,1,1000000,200,100,0.95,both,LR,1,3400,0.215,0.3
0,64,1,1000000,200,100,0.95,both,LR,1,3600,0.545,0.68
0,64,1,1000000,200,100,0.95,both,LR,1,3800,0.805,0.845
0,64,1,1000000,200,100,0.95,both,LR,1,4000,0.755,0.84
0,64,1,1000000,200,100,0.95,both,LR,1,4200,0.825,0.895
0,64,1,1000000,200,100,0.95,both,LR,1,4400,0.675,0.795
0,64,1,1000000,200,100,0.95,both,LR,1,4600,0.81,0.88
0,64,1,1000000,200,100,0.95,both,LR,1,4800,0.835,0.92
0,64,1,1000000,200,100,0.95,both,LR,1,5000,0.905,0.95
1,64,1,1000000,200,100,0.95,both,LR,1,400,0.0,0.46
1,64,1,1000000,200,100,0.95,both,LR,1,600,0.0,0.615
1,64,1,1000000,200,100,0.95,both,LR,1,800,0.0,0.695
1,64,1,1000000,200,100,0.95,both,LR,1,1000,0.0,0.595
1,64,1,1000000,200,100,0.95,both,LR,1,1200,0.0,0.485
1,64,1,1000000,200,100,0.95,both,LR,1,1400,0.005,0.255
1,64,1,1000000,200,100,0.95,both,LR,1,1600,0.07,0.51
1,64,1,1000000,200,100,0.95,both,LR,1,1800,0.03,0.505
1,64,1,1000000,200,100,0.95,both,LR,1,2000,0.03,0.55
1,64,1,1000000,200,100,0.95,both,LR,1,2200,0.2,0.65
1,64,1,1000000,200,100,0.95,both,LR,1,2400,0.03,0.125
1,64,1,1000000,200,100,0.95,both,LR,1,2600,0.13,0.745
1,64,1,1000000,200,100,0.95,both,LR,1,2800,0.105,0.27
