seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,min_auths,viable_CRPs,server_accuracy,attacker_accuracy
0,64,1,1000000,200,1,0.95,LR,LR,1,400,0.63,0.595
0,64,1,1000000,200,1,0.95,LR,LR,1,600,0.645,0.785
0,64,1,1000000,200,1,0.95,LR,LR,1,800,0.82,0.845
0,64,1,1000000,200,1,0.95,LR,LR,1,1000,0.75,0.8
0,64,1,1000000,200,1,0.95,LR,LR,1,1200,0.78,0.8
0,64,1,1000000,200,1,0.95,LR,LR,1,1400,0.895,0.91
0,64,1,1000000,200,1,0.95,LR,LR,1,1600,0.855,0.885
0,64,1,1000000,200,1,0.95,LR,LR,1,1800,0.795,0.915
0,64,1,1000000,200,1,0.95,LR,LR,1,2000,0.88,0.91
0,64,1,1000000,200,1,0.95,LR,LR,1,2200,0.855,0.92
0,64,1,1000000,200,1,0.95,LR,LR,1,2400,0.97,0.94
0,64,1,1000000,200,1,0.95,LR,LR,1,2600,0.805,0.83
0,64,1,1000000,200,1,0.95,LR,LR,1,2800,0.925,0.95
1,64,1,1000000,200,1,0.95,LR,LR,1,400,0.785,0.525
1,64,1,1000000,200,1,0.95,LR,LR,1,600,0.735,0.72
1,64,1,1000000,200,1,0.95,LR,LR,1,800,0.75,0.78
1,64,1,1000000,200,1,0.95,LR,LR,1,1000,0.755,0.79
1,64,1,1000000,200,1,0.95,LR,LR,1,1200,0.8,0.835
1,64,1,1000000,200,1,0.95,LR,LR,1,1400,0.81,0.885
1,64,1,1000000,200,1,0.95,LR,LR,1,1600,0.84,0.89
1,64,1,1000000,200,1,0.95,LR,LR,1,1800,0.875,0.92
1,64,1,1000000,200,1,0.95,LR,LR,1,2000,0.835,0.88
1,64,1,1000000,200,1,0.95,LR,LR,1,2200,0.91,0.925
1,64,1,1000000,200,1,0.95,LR,LR,1,2400,0.92,0.93
1,64,1,1000000,200,1,0.95,LR,LR,1,2600,0.9,0.9
1,64,1,1000000,200,1,0.95,LR,LR,1,2800,0.905,0.93
1,64,1,1000000,200,1,0.95,LR,LR,1,3000,0.905,0.955
2,64,1,1000000,200,1,0.95,LR,LR,1,400,0.64,0.75
2,64,1,1000000,200,1,0.95,LR,LR,1,600,0.78,0.755
2,64,1,1000000,200,1,0.95,LR,LR,1,800,0.58,0.79
2,64,1,1000000,200,1,0.95,LR,LR,1,1000,0.845,0.79
2,64,1,1000000,200,1,0.95,LR,LR,1,1200,0.79,0.785
2,64,1,1000000,200,1,0.95,LR,LR,1,1400,0.87,0.865
2,64,1,1000000,200,1,0.95,LR,LR,1,1600,0.88,0.84
