seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,min_auths,viable_CRPs,server_accuracy,attacker_accuracy
0,64,4,1000000,200,100,0.95,LR,LR,1,400,0.0,0.435
0,64,4,1000000,200,100,0.95,LR,LR,1,600,0.0,0.505
0,64,4,1000000,200,100,0.95,LR,LR,1,800,0.0,0.52
0,64,4,1000000,200,100,0.95,LR,LR,1,1000,0.0,0.525
0,64,4,1000000,200,100,0.95,LR,LR,1,1200,0.0,0.53
0,64,4,1000000,200,100,0.95,LR,LR,1,1400,0.0,0.49
0,64,4,1000000,200,100,0.95,LR,LR,1,1600,0.0,0.54
0,64,4,1000000,200,100,0.95,LR,LR,1,1800,0.0,0.485
0,64,4,1000000,200,100,0.95,LR,LR,1,2000,0.0,0.545
0,64,4,1000000,200,100,0.95,LR,LR,1,2200,0.0,0.565
0,64,4,1000000,200,100,0.95,LR,LR,1,2400,0.0,0.49
0,64,4,1000000,200,100,0.95,LR,LR,1,2600,0.0,0.485
0,64,4,1000000,200,100,0.95,LR,LR,1,2800,0.0,0.57
0,64,4,1000000,200,100,0.95,LR,LR,1,3000,0.0,0.56
0,64,4,1000000,200,100,0.95,LR,LR,1,3200,0.0,0.52
0,64,4,1000000,200,100,0.95,LR,LR,1,3400,0.0,0.52
0,64,4,1000000,200,100,0.95,LR,LR,1,3600,0.0,0.515
0,64,4,1000000,200,100,0.95,LR,LR,1,3800,0.0,0.42
0,64,4,1000000,200,100,0.95,LR,LR,1,4000,0.0,0.525
0,64,4,1000000,200,100,0.95,LR,LR,1,4200,0.0,0.49
0,64,4,1000000,200,100,0.95,LR,LR,1,4400,0.0,0.51
0,64,4,1000000,200,100,0.95,LR,LR,1,4600,0.0,0.465
0,64,4,1000000,200,100,0.95,LR,LR,1,4800,0.0,0.525
0,64,4,1000000,200,100,0.95,LR,LR,1,5000,0.0,0.465
0,64,4,1000000,200,100,0.95,LR,LR,1,5200,0.0,0.515
0,64,4,1000000,200,100,0.95,LR,LR,1,5400,0.0,0.54
0,64,4,1000000,200,100,0.95,LR,LR,1,5600,0.0,0.47
0,64,4,1000000,200,100,0.95,LR,LR,1,5800,0.0,0.515
0,64,4,1000000,200,100,0.95,LR,LR,1,6000,0.0,0.525
0,64,4,1000000,200,100,0.95,LR,LR,1,6200,0.0,0.48
0,64,4,1000000,200,100,0.95,LR,LR,1,6400,0.0,0.495
0,64,4,1000000,200,100,0.95,LR,LR,1,6600,0.0,0.45
0,64,4,1000000,200,100,0.95,LR,LR,1,6800,0.0,0.52
0,64,4,1000000,200,100,0.95,LR,LR,1,7000,0.0,0.475
0,64,4,1000000,200,100,0.95,LR,LR,1,7200,0.0,0.435
0,64,4,1000000,200,100,0.95,LR,LR,1,7400,0.0,0.505
0,64,4,1000000,200,100,0.95,LR,LR,1,7600,0.0,0.52
0,64,4,1000000,200,100,0.95,LR,LR,1,7800,0.0,0.555
0,64,4,1000000,200,100,0.95,LR,LR,1,8000,0.0,0.49
0,64,4,1000000,200,100,0.95,LR,LR,1,8200,0.0,0.56
0,64,4,1000000,200,100,0.95,LR,LR,1,8400,0.0,0.515
0,64,4,1000000,200,100,0.95,LR,LR,1,8600,0.0,0.47
0,64,4,1000000,200,100,0.95,LR,LR,1,8800,0.0,0.53
0,64,4,1000000,200,100,0.95,LR,LR,1,9000,0.0,0.56
0,64,4,1000000,200,100,0.95,LR,LR,1,9200,0.0,0.515
0,64,4,1000000,200,100,0.95,LR,LR,1,9400,0.0,0.58
0,64,4,1000000,200,100,0.95,LR,LR,1,9600,0.0,0.435
0,64,4,1000000,200,100,0.95,LR,LR,1,9800,0.0,0.47
0,64,4,1000000,200,100,0.95,LR,LR,1,10000,0.0,0.515
0,64,4,1000000,200,100,0.95,LR,LR,1,10200,0.0,0.46
0,64,4,1000000,200,100,0.95,LR,LR,1,10400,0.0,0.435
0,64,4,1000000,200,100,0.95,LR,LR,1,10600,0.0,0.55
0,64,4,1000000,200,100,0.95,LR,LR,1,10800,0.0,0.55
0,64,4,1000000,200,100,0.95,LR,LR,1,11000,0.0,0.465
0,64,4,1000000,200,100,0.95,LR,LR,1,11200,0.0,0.565
0,64,4,1000000,200,100,0.95,LR,LR,1,11400,0.0,0.53
0,64,4,1000000,200,100,0.95,LR,LR,1,11600,0.0,0.525
0,64,4,1000000,200,100,0.95,LR,LR,1,11800,0.0,0.55
