seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,min_auths,viable_CRPs,server_accuracy,attacker_accuracy
0,64,3,1000000,200,1,0.95,MLP,MLP,1,400,0.535,0.51
0,64,3,1000000,200,1,0.95,MLP,MLP,1,600,0.535,0.48
0,64,3,1000000,200,1,0.95,MLP,MLP,1,800,0.555,0.545
0,64,3,1000000,200,1,0.95,MLP,MLP,1,1000,0.485,0.535
0,64,3,1000000,200,1,0.95,MLP,MLP,1,1200,0.49,0.505
0,64,3,1000000,200,1,0.95,MLP,MLP,1,1400,0.44,0.435
0,64,3,1000000,200,1,0.95,MLP,MLP,1,1600,0.48,0.53
0,64,3,1000000,200,1,0.95,MLP,MLP,1,1800,0.515,0.48
0,64,3,1000000,200,1,0.95,MLP,MLP,1,2000,0.535,0.55
0,64,3,1000000,200,1,0.95,MLP,MLP,1,2200,0.54,0.545
0,64,3,1000000,200,1,0.95,MLP,MLP,1,2400,0.49,0.53
0,64,3,1000000,200,1,0.95,MLP,MLP,1,2600,0.46,0.48
0,64,3,1000000,200,1,0.95,MLP,MLP,1,2800,0.525,0.53
0,64,3,1000000,200,1,0.95,MLP,MLP,1,3000,0.485,0.485
0,64,3,1000000,200,1,0.95,MLP,MLP,1,3200,0.455,0.445
0,64,3,1000000,200,1,0.95,MLP,MLP,1,3400,0.56,0.53
0,64,3,1000000,200,1,0.95,MLP,MLP,1,3600,0.55,0.52
0,64,3,1000000,200,1,0.95,MLP,MLP,1,3800,0.435,0.57
0,64,3,1000000,200,1,0.95,MLP,MLP,1,4000,0.54,0.585
0,64,3,1000000,200,1,0.95,MLP,MLP,1,4200,0.555,0.565
0,64,3,1000000,200,1,0.95,MLP,MLP,1,4400,0.485,0.465
0,64,3,1000000,200,1,0.95,MLP,MLP,1,4600,0.485,0.515
0,64,3,1000000,200,1,0.95,MLP,MLP,1,4800,0.575,0.55
0,64,3,1000000,200,1,0.95,MLP,MLP,1,5000,0.53,0.535
0,64,3,1000000,200,1,0.95,MLP,MLP,1,5200,0.555,0.495
0,64,3,1000000,200,1,0.95,MLP,MLP,1,5400,0.49,0.495
0,64,3,1000000,200,1,0.95,MLP,MLP,1,5600,0.53,0.485
0,64,3,1000000,200,1,0.95,MLP,MLP,1,5800,0.57,0.57
0,64,3,1000000,200,1,0.95,MLP,MLP,1,6000,0.5,0.535
0,64,3,1000000,200,1,0.95,MLP,MLP,1,6200,0.525,0.505
0,64,3,1000000,200,1,0.95,MLP,MLP,1,6400,0.51,0.525
0,64,3,1000000,200,1,0.95,MLP,MLP,1,6600,0.49,0.48
0,64,3,1000000,200,1,0.95,MLP,MLP,1,6800,0.525,0.525
0,64,3,1000000,200,1,0.95,MLP,MLP,1,7000,0.57,0.555
0,64,3,1000000,200,1,0.95,MLP,MLP,1,7200,0.525,0.54
0,64,3,1000000,200,1,0.95,MLP,MLP,1,7400,0.475,0.525
0,64,3,1000000,200,1,0.95,MLP,MLP,1,7600,0.455,0.425
0,64,3,1000000,200,1,0.95,MLP,MLP,1,7800,0.54,0.505
0,64,3,1000000,200,1,0.95,MLP,MLP,1,8000,0.56,0.54
0,64,3,1000000,200,1,0.95,MLP,MLP,1,8200,0.5,0.475
0,64,3,1000000,200,1,0.95,MLP,MLP,1,8400,0.535,0.495
0,64,3,1000000,200,1,0.95,MLP,MLP,1,8600,0.52,0.485
0,64,3,1000000,200,1,0.95,MLP,MLP,1,8800,0.525,0.54
0,64,3,1000000,200,1,0.95,MLP,MLP,1,9000,0.45,0.485
0,64,3,1000000,200,1,0.95,MLP,MLP,1,9200,0.505,0.525
0,64,3,1000000,200,1,0.95,MLP,MLP,1,9400,0.53,0.55
0,64,3,1000000,200,1,0.95,MLP,MLP,1,9600,0.55,0.495
0,64,3,1000000,200,1,0.95,MLP,MLP,1,9800,0.53,0.545
0,64,3,1000000,200,1,0.95,MLP,MLP,1,10000,0.58,0.505
0,64,3,1000000,200,1,0.95,MLP,MLP,1,10200,0.485,0.495
0,64,3,1000000,200,1,0.95,MLP,MLP,1,10400,0.52,0.51
0,64,3,1000000,200,1,0.95,MLP,MLP,1,10600,0.535,0.515
0,64,3,1000000,200,1,0.95,MLP,MLP,1,10800,0.5,0.52
0,64,3,1000000,200,1,0.95,MLP,MLP,1,11000,0.51,0.505
0,64,3,1000000,200,1,0.95,MLP,MLP,1,11200,0.51,0.505
0,64,3,1000000,200,1,0.95,MLP,MLP,1,11400,0.565,0.54
0,64,3,1000000,200,1,0.95,MLP,MLP,1,11600,0.5,0.485
0,64,3,1000000,200,1,0.95,MLP,MLP,1,11800,0.615,0.56
0,64,3,1000000,200,1,0.95,MLP,MLP,1,12000,0.58,0.58
0,64,3,1000000,200,1,0.95,MLP,MLP,1,12200,0.63,0.55
0,64,3,1000000,200,1,0.95,MLP,MLP,1,12400,0.53,0.54
0,64,3,1000000,200,1,0.95,MLP,MLP,1,12600,0.51,0.435
0,64,3,1000000,200,1,0.95,MLP,MLP,1,12800,0.6,0.575
0,64,3,1000000,200,1,0.95,MLP,MLP,1,13000,0.56,0.51
0,64,3,1000000,200,1,0.95,MLP,MLP,1,13200,0.565,0.51
0,64,3,1000000,200,1,0.95,MLP,MLP,1,13400,0.505,0.505
0,64,3,1000000,200,1,0.95,MLP,MLP,1,13600,0.545,0.485
0,64,3,1000000,200,1,0.95,MLP,MLP,1,13800,0.64,0.545
0,64,3,1000000,200,1,0.95,MLP,MLP,1,14000,0.635,0.52
0,64,3,1000000,200,1,0.95,MLP,MLP,1,14200,0.57,0.485
0,64,3,1000000,200,1,0.95,MLP,MLP,1,14400,0.455,0.46
0,64,3,1000000,200,1,0.95,MLP,MLP,1,14600,0.56,0.515
0,64,3,1000000,200,1,0.95,MLP,MLP,1,14800,0.67,0.56
0,64,3,1000000,200,1,0.95,MLP,MLP,1,15000,0.62,0.56
0,64,3,1000000,200,1,0.95,MLP,MLP,1,15200,0.585,0.495
0,64,3,1000000,200,1,0.95,MLP,MLP,1,15400,0.545,0.485
0,64,3,1000000,200,1,0.95,MLP,MLP,1,15600,0.645,0.51
0,64,3,1000000,200,1,0.95,MLP,MLP,1,15800,0.66,0.605
0,64,3,1000000,200,1,0.95,MLP,MLP,1,16000,0.655,0.545
0,64,3,1000000,200,1,0.95,MLP,MLP,1,16200,0.645,0.535
0,64,3,1000000,200,1,0.95,MLP,MLP,1,16400,0.695,0.595
0,64,3,1000000,200,1,0.95,MLP,MLP,1,16600,0.695,0.55
0,64,3,1000000,200,1,0.95,MLP,MLP,1,16800,0.67,0.545
0,64,3,1000000,200,1,0.95,MLP,MLP,1,17000,0.675,0.62
0,64,3,1000000,200,1,0.95,MLP,MLP,1,17200,0.68,0.625
0,64,3,1000000,200,1,0.95,MLP,MLP,1,17400,0.625,0.51
0,64,3,1000000,200,1,0.95,MLP,MLP,1,17600,0.63,0.585
0,64,3,1000000,200,1,0.95,MLP,MLP,1,17800,0.74,0.74
0,64,3,1000000,200,1,0.95,MLP,MLP,1,18000,0.7,0.605
0,64,3,1000000,200,1,0.95,MLP,MLP,1,18200,0.74,0.675
0,64,3,1000000,200,1,0.95,MLP,MLP,1,18400,0.605,0.57
0,64,3,1000000,200,1,0.95,MLP,MLP,1,18600,0.605,0.57
0,64,3,1000000,200,1,0.95,MLP,MLP,1,18800,0.715,0.57
0,64,3,1000000,200,1,0.95,MLP,MLP,1,19000,0.705,0.545
0,64,3,1000000,200,1,0.95,MLP,MLP,1,19200,0.715,0.61
0,64,3,1000000,200,1,0.95,MLP,MLP,1,19400,0.51,0.455
0,64,3,1000000,200,1,0.95,MLP,MLP,1,19600,0.705,0.63
0,64,3,1000000,200,1,0.95,MLP,MLP,1,19800,0.72,0.56
0,64,3,1000000,200,1,0.95,MLP,MLP,1,20000,0.735,0.65
0,64,3,1000000,200,1,0.95,MLP,MLP,1,20200,0.795,0.695
0,64,3,1000000,200,1,0.95,MLP,MLP,1,20400,0.765,0.645
0,64,3,1000000,200,1,0.95,MLP,MLP,1,20600,0.88,0.655
0,64,3,1000000,200,1,0.95,MLP,MLP,1,20800,0.87,0.7
0,64,3,1000000,200,1,0.95,MLP,MLP,1,21000,0.825,0.75
0,64,3,1000000,200,1,0.95,MLP,MLP,1,21200,0.825,0.715
0,64,3,1000000,200,1,0.95,MLP,MLP,1,21400,0.83,0.825
0,64,3,1000000,200,1,0.95,MLP,MLP,1,21600,0.9,0.715
0,64,3,1000000,200,1,0.95,MLP,MLP,1,21800,0.905,0.82
0,64,3,1000000,200,1,0.95,MLP,MLP,1,22000,0.9,0.9
0,64,3,1000000,200,1,0.95,MLP,MLP,1,22200,0.895,0.775
0,64,3,1000000,200,1,0.95,MLP,MLP,1,22400,0.89,0.885
0,64,3,1000000,200,1,0.95,MLP,MLP,1,22600,0.835,0.72
0,64,3,1000000,200,1,0.95,MLP,MLP,1,22800,0.865,0.905
0,64,3,1000000,200,1,0.95,MLP,MLP,1,23000,0.94,0.895
0,64,3,1000000,200,1,0.95,MLP,MLP,1,23200,0.935,0.89
0,64,3,1000000,200,1,0.95,MLP,MLP,1,23400,0.945,0.845
0,64,3,1000000,200,1,0.95,MLP,MLP,1,23600,0.94,0.85
0,64,3,1000000,200,1,0.95,MLP,MLP,1,23800,0.945,0.885
0,64,3,1000000,200,1,0.95,MLP,MLP,1,24000,0.935,0.945
0,64,3,1000000,200,1,0.95,MLP,MLP,1,24200,0.92,0.925
0,64,3,1000000,200,1,0.95,MLP,MLP,1,24400,0.935,0.93
0,64,3,1000000,200,1,0.95,MLP,MLP,1,24600,0.92,0.955
1,64,3,1000000,200,1,0.95,MLP,MLP,1,400,0.47,0.525
1,64,3,1000000,200,1,0.95,MLP,MLP,1,600,0.43,0.545
1,64,3,1000000,200,1,0.95,MLP,MLP,1,800,0.53,0.48
1,64,3,1000000,200,1,0.95,MLP,MLP,1,1000,0.525,0.545
1,64,3,1000000,200,1,0.95,MLP,MLP,1,1200,0.485,0.49
