seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,min_auths,selective_CRPs,viable_CRPs,server_accuracy,attacker_accuracy
0,64,3,260000,200,100,0.95,LR,LR,1,BP,400,0.0,0.56
0,64,3,260000,200,100,0.95,LR,LR,1,BP,600,0.0,0.25
0,64,3,260000,200,100,0.95,LR,LR,1,BP,800,0.0,0.36
0,64,3,260000,200,100,0.95,LR,LR,1,BP,1000,0.0,0.135
0,64,3,260000,200,100,0.95,LR,LR,1,BP,1200,0.0,0.23
0,64,3,260000,200,100,0.95,LR,LR,1,BP,1400,0.0,0.34
0,64,3,260000,200,100,0.95,LR,LR,1,BP,1600,0.0,0.555
0,64,3,260000,200,100,0.95,LR,LR,1,BP,1800,0.0,0.85
0,64,3,260000,200,100,0.95,LR,LR,1,BP,2000,0.0,0.505
0,64,3,260000,200,100,0.95,LR,LR,1,BP,2200,0.0,0.51
0,64,3,260000,200,100,0.95,LR,LR,1,BP,2400,0.0,0.245
0,64,3,260000,200,100,0.95,LR,LR,1,BP,2600,0.0,0.89
0,64,3,260000,200,100,0.95,LR,LR,1,BP,2800,0.0,0.265
0,64,3,260000,200,100,0.95,LR,LR,1,BP,3000,0.0,0.355
0,64,3,260000,200,100,0.95,LR,LR,1,BP,3200,0.0,0.535
0,64,3,260000,200,100,0.95,LR,LR,1,BP,3400,0.0,0.52
0,64,3,260000,200,100,0.95,LR,LR,1,BP,3600,0.0,0.45
0,64,3,260000,200,100,0.95,LR,LR,1,BP,3800,0.0,0.54
0,64,3,260000,200,100,0.95,LR,LR,1,BP,4000,0.0,0.67
0,64,3,260000,200,100,0.95,LR,LR,1,BP,4200,0.0,0.325
0,64,3,260000,200,100,0.95,LR,LR,1,BP,4400,0.0,0.965
1,64,3,260000,200,100,0.95,LR,LR,1,BP,400,0.0,0.525
1,64,3,260000,200,100,0.95,LR,LR,1,BP,600,0.0,0.64
1,64,3,260000,200,100,0.95,LR,LR,1,BP,800,0.0,0.195
1,64,3,260000,200,100,0.95,LR,LR,1,BP,1000,0.0,0.59
1,64,3,260000,200,100,0.95,LR,LR,1,BP,1200,0.0,0.51
1,64,3,260000,200,100,0.95,LR,LR,1,BP,1400,0.0,0.6
1,64,3,260000,200,100,0.95,LR,LR,1,BP,1600,0.0,0.24
1,64,3,260000,200,100,0.95,LR,LR,1,BP,1800,0.0,0.455
1,64,3,260000,200,100,0.95,LR,LR,1,BP,2000,0.0,0.465
