seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,viable_CRPs,server_accuracy,attacker_accuracy
0,64,3,1000000,200,100,0.95,MLP,MLP,400,0.0,0.335
0,64,3,1000000,200,100,0.95,MLP,MLP,600,0.0,0.26
0,64,3,1000000,200,100,0.95,MLP,MLP,800,0.0,0.45
0,64,3,1000000,200,100,0.95,MLP,MLP,1000,0.0,0.36
0,64,3,1000000,200,100,0.95,MLP,MLP,1200,0.0,0.64
0,64,3,1000000,200,100,0.95,MLP,MLP,1400,0.0,0.37
0,64,3,1000000,200,100,0.95,MLP,MLP,1600,0.0,0.735
0,64,3,1000000,200,100,0.95,MLP,MLP,1800,0.0,0.55
0,64,3,1000000,200,100,0.95,MLP,MLP,2000,0.0,0.85
0,64,3,1000000,200,100,0.95,MLP,MLP,2200,0.0,0.62
0,64,3,1000000,200,100,0.95,MLP,MLP,2400,0.0,0.225
0,64,3,1000000,200,100,0.95,MLP,MLP,2600,0.0,0.285
0,64,3,1000000,200,100,0.95,MLP,MLP,2800,0.0,0.9
0,64,3,1000000,200,100,0.95,MLP,MLP,3000,0.0,0.725
0,64,3,1000000,200,100,0.95,MLP,MLP,3200,0.0,0.84
0,64,3,1000000,200,100,0.95,MLP,MLP,3400,0.0,0.77
0,64,3,1000000,200,100,0.95,MLP,MLP,3600,0.0,0.905
0,64,3,1000000,200,100,0.95,MLP,MLP,3800,0.0,0.945
0,64,3,1000000,200,100,0.95,MLP,MLP,4000,0.0,0.28
0,64,3,1000000,200,100,0.95,MLP,MLP,4200,0.0,0.275
0,64,3,1000000,200,100,0.95,MLP,MLP,4400,0.0,0.305
0,64,3,1000000,200,100,0.95,MLP,MLP,4600,0.0,0.525
0,64,3,1000000,200,100,0.95,MLP,MLP,4800,0.0,0.785
0,64,3,1000000,200,100,0.95,MLP,MLP,5000,0.0,0.78
0,64,3,1000000,200,100,0.95,MLP,MLP,5200,0.0,0.5
0,64,3,1000000,200,100,0.95,MLP,MLP,5400,0.0,0.18
0,64,3,1000000,200,100,0.95,MLP,MLP,5600,0.0,0.665
0,64,3,1000000,200,100,0.95,MLP,MLP,5800,0.0,0.055
0,64,3,1000000,200,100,0.95,MLP,MLP,6000,0.005,0.275
0,64,3,1000000,200,100,0.95,MLP,MLP,6200,0.0,0.47
0,64,3,1000000,200,100,0.95,MLP,MLP,6400,0.005,0.445
