seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,viable_CRPs,server_accuracy,attacker_accuracy
3,64,4,1000000,200,100,0.95,MLP,MLP,1400,0.0,0.045
3,64,4,1000000,200,100,0.95,MLP,MLP,1600,0.0,0.51
3,64,4,1000000,200,100,0.95,MLP,MLP,1800,0.0,0.135
3,64,4,1000000,200,100,0.95,MLP,MLP,2000,0.0,0.235
3,64,4,1000000,200,100,0.95,MLP,MLP,2200,0.0,0.52
3,64,4,1000000,200,100,0.95,MLP,MLP,2400,0.0,0.745
3,64,4,1000000,200,100,0.95,MLP,MLP,2600,0.0,0.86
3,64,4,1000000,200,100,0.95,MLP,MLP,2800,0.0,0.84
3,64,4,1000000,200,100,0.95,MLP,MLP,3000,0.0,0.64
3,64,4,1000000,200,100,0.95,MLP,MLP,3200,0.0,0.915
3,64,4,1000000,200,100,0.95,MLP,MLP,3400,0.0,0.965
4,64,4,1000000,200,100,0.95,MLP,MLP,400,0.0,0.585
4,64,4,1000000,200,100,0.95,MLP,MLP,600,0.0,0.59
4,64,4,1000000,200,100,0.95,MLP,MLP,800,0.0,0.11
4,64,4,1000000,200,100,0.95,MLP,MLP,1000,0.0,0.38
4,64,4,1000000,200,100,0.95,MLP,MLP,1200,0.0,0.67
4,64,4,1000000,200,100,0.95,MLP,MLP,1400,0.0,0.645
4,64,4,1000000,200,100,0.95,MLP,MLP,1600,0.0,0.6
4,64,4,1000000,200,100,0.95,MLP,MLP,1800,0.0,0.605
4,64,4,1000000,200,100,0.95,MLP,MLP,2000,0.0,0.105
4,64,4,1000000,200,100,0.95,MLP,MLP,2200,0.0,0.125
4,64,4,1000000,200,100,0.95,MLP,MLP,2400,0.0,0.595
4,64,4,1000000,200,100,0.95,MLP,MLP,2600,0.0,0.71
4,64,4,1000000,200,100,0.95,MLP,MLP,2800,0.0,0.425
4,64,4,1000000,200,100,0.95,MLP,MLP,3000,0.0,0.155
4,64,4,1000000,200,100,0.95,MLP,MLP,3200,0.0,0.33
4,64,4,1000000,200,100,0.95,MLP,MLP,3400,0.0,0.65
4,64,4,1000000,200,100,0.95,MLP,MLP,3600,0.0,0.93
4,64,4,1000000,200,100,0.95,MLP,MLP,3800,0.0,0.635
4,64,4,1000000,200,100,0.95,MLP,MLP,4000,0.0,0.16
4,64,4,1000000,200,100,0.95,MLP,MLP,4200,0.0,0.05
4,64,4,1000000,200,100,0.95,MLP,MLP,4400,0.0,0.625
4,64,4,1000000,200,100,0.95,MLP,MLP,4600,0.0,0.64
4,64,4,1000000,200,100,0.95,MLP,MLP,4800,0.0,0.865
4,64,4,1000000,200,100,0.95,MLP,MLP,5000,0.0,0.645
4,64,4,1000000,200,100,0.95,MLP,MLP,5200,0.0,0.855
4,64,4,1000000,200,100,0.95,MLP,MLP,5400,0.0,0.32
4,64,4,1000000,200,100,0.95,MLP,MLP,5600,0.0,0.025
4,64,4,1000000,200,100,0.95,MLP,MLP,5800,0.0,0.25
4,64,4,1000000,200,100,0.95,MLP,MLP,6000,0.0,0.92
4,64,4,1000000,200,100,0.95,MLP,MLP,6200,0.0,0.59
4,64,4,1000000,200,100,0.95,MLP,MLP,6400,0.0,0.0
4,64,4,1000000,200,100,0.95,MLP,MLP,6600,0.0,0.635
4,64,4,1000000,200,100,0.95,MLP,MLP,6800,0.0,0.985
5,64,4,1000000,200,100,0.95,MLP,MLP,400,0.0,0.37
5,64,4,1000000,200,100,0.95,MLP,MLP,600,0.0,0.535
5,64,4,1000000,200,100,0.95,MLP,MLP,800,0.0,0.94
5,64,4,1000000,200,100,0.95,MLP,MLP,1000,0.0,0.965
6,64,4,1000000,200,100,0.95,MLP,MLP,400,0.0,0.03
6,64,4,1000000,200,100,0.95,MLP,MLP,600,0.0,0.005
6,64,4,1000000,200,100,0.95,MLP,MLP,800,0.0,0.58
6,64,4,1000000,200,100,0.95,MLP,MLP,1000,0.0,0.29
6,64,4,1000000,200,100,0.95,MLP,MLP,1200,0.0,0.655
6,64,4,1000000,200,100,0.95,MLP,MLP,1400,0.0,0.07
6,64,4,1000000,200,100,0.95,MLP,MLP,1600,0.0,0.395
6,64,4,1000000,200,100,0.95,MLP,MLP,1800,0.0,0.635
6,64,4,1000000,200,100,0.95,MLP,MLP,2000,0.0,0.805
6,64,4,1000000,200,100,0.95,MLP,MLP,2200,0.0,0.43
6,64,4,1000000,200,100,0.95,MLP,MLP,2400,0.0,0.56
6,64,4,1000000,200,100,0.95,MLP,MLP,2600,0.0,0.095
6,64,4,1000000,200,100,0.95,MLP,MLP,2800,0.0,0.535
6,64,4,1000000,200,100,0.95,MLP,MLP,3000,0.0,0.355
6,64,4,1000000,200,100,0.95,MLP,MLP,3200,0.0,0.0
6,64,4,1000000,200,100,0.95,MLP,MLP,3400,0.0,0.215
6,64,4,1000000,200,100,0.95,MLP,MLP,3600,0.0,0.63
6,64,4,1000000,200,100,0.95,MLP,MLP,3800,0.0,0.5
6,64,4,1000000,200,100,0.95,MLP,MLP,4000,0.0,0.65
6,64,4,1000000,200,100,0.95,MLP,MLP,4200,0.0,0.31
6,64,4,1000000,200,100,0.95,MLP,MLP,4400,0.0,0.8
6,64,4,1000000,200,100,0.95,MLP,MLP,4600,0.0,0.18
6,64,4,1000000,200,100,0.95,MLP,MLP,4800,0.0,0.35
6,64,4,1000000,200,100,0.95,MLP,MLP,5000,0.0,0.41
6,64,4,1000000,200,100,0.95,MLP,MLP,5200,0.0,0.005
6,64,4,1000000,200,100,0.95,MLP,MLP,5400,0.0,0.59
6,64,4,1000000,200,100,0.95,MLP,MLP,5600,0.0,0.39
6,64,4,1000000,200,100,0.95,MLP,MLP,5800,0.0,0.495
6,64,4,1000000,200,100,0.95,MLP,MLP,6000,0.0,0.33
6,64,4,1000000,200,100,0.95,MLP,MLP,6200,0.0,0.345
6,64,4,1000000,200,100,0.95,MLP,MLP,6400,0.0,0.065
6,64,4,1000000,200,100,0.95,MLP,MLP,6600,0.0,0.935
6,64,4,1000000,200,100,0.95,MLP,MLP,6800,0.0,0.195
6,64,4,1000000,200,100,0.95,MLP,MLP,7000,0.0,0.05
6,64,4,1000000,200,100,0.95,MLP,MLP,7200,0.0,0.34
6,64,4,1000000,200,100,0.95,MLP,MLP,7400,0.0,0.395
6,64,4,1000000,200,100,0.95,MLP,MLP,7600,0.0,0.67
6,64,4,1000000,200,100,0.95,MLP,MLP,7800,0.0,0.52
6,64,4,1000000,200,100,0.95,MLP,MLP,8000,0.0,0.76
6,64,4,1000000,200,100,0.95,MLP,MLP,8200,0.0,0.635
6,64,4,1000000,200,100,0.95,MLP,MLP,8400,0.0,0.28
6,64,4,1000000,200,100,0.95,MLP,MLP,8600,0.0,0.805
6,64,4,1000000,200,100,0.95,MLP,MLP,8800,0.0,0.595
6,64,4,1000000,200,100,0.95,MLP,MLP,9000,0.0,0.61
6,64,4,1000000,200,100,0.95,MLP,MLP,9200,0.0,0.835
6,64,4,1000000,200,100,0.95,MLP,MLP,9400,0.0,0.86
6,64,4,1000000,200,100,0.95,MLP,MLP,9600,0.0,0.645
6,64,4,1000000,200,100,0.95,MLP,MLP,9800,0.0,0.785
6,64,4,1000000,200,100,0.95,MLP,MLP,10000,0.0,0.405
6,64,4,1000000,200,100,0.95,MLP,MLP,10200,0.0,0.15
6,64,4,1000000,200,100,0.95,MLP,MLP,10400,0.0,0.525
6,64,4,1000000,200,100,0.95,MLP,MLP,10600,0.0,0.325
6,64,4,1000000,200,100,0.95,MLP,MLP,10800,0.0,0.715
6,64,4,1000000,200,100,0.95,MLP,MLP,11000,0.0,0.345
6,64,4,1000000,200,100,0.95,MLP,MLP,11200,0.0,0.28
6,64,4,1000000,200,100,0.95,MLP,MLP,11400,0.0,0.875
6,64,4,1000000,200,100,0.95,MLP,MLP,11600,0.0,0.58
6,64,4,1000000,200,100,0.95,MLP,MLP,11800,0.0,0.8
6,64,4,1000000,200,100,0.95,MLP,MLP,12000,0.0,0.95
7,64,4,1000000,200,100,0.95,MLP,MLP,400,0.0,0.73
7,64,4,1000000,200,100,0.95,MLP,MLP,600,0.0,0.395
7,64,4,1000000,200,100,0.95,MLP,MLP,800,0.0,0.74
7,64,4,1000000,200,100,0.95,MLP,MLP,1000,0.0,0.03
7,64,4,1000000,200,100,0.95,MLP,MLP,1200,0.0,0.155
7,64,4,1000000,200,100,0.95,MLP,MLP,1400,0.0,0.26
7,64,4,1000000,200,100,0.95,MLP,MLP,1600,0.0,0.825
7,64,4,1000000,200,100,0.95,MLP,MLP,1800,0.0,0.0
7,64,4,1000000,200,100,0.95,MLP,MLP,2000,0.0,0.065
7,64,4,1000000,200,100,0.95,MLP,MLP,2200,0.0,0.535
7,64,4,1000000,200,100,0.95,MLP,MLP,2400,0.0,0.755
7,64,4,1000000,200,100,0.95,MLP,MLP,2600,0.0,0.89
7,64,4,1000000,200,100,0.95,MLP,MLP,2800,0.0,0.69
7,64,4,1000000,200,100,0.95,MLP,MLP,3000,0.0,0.05
7,64,4,1000000,200,100,0.95,MLP,MLP,3200,0.0,0.065
7,64,4,1000000,200,100,0.95,MLP,MLP,3400,0.0,0.555
7,64,4,1000000,200,100,0.95,MLP,MLP,3600,0.0,0.55
7,64,4,1000000,200,100,0.95,MLP,MLP,3800,0.0,0.78
7,64,4,1000000,200,100,0.95,MLP,MLP,4000,0.0,0.835
7,64,4,1000000,200,100,0.95,MLP,MLP,4200,0.0,0.845
7,64,4,1000000,200,100,0.95,MLP,MLP,4400,0.0,0.605
7,64,4,1000000,200,100,0.95,MLP,MLP,4600,0.0,0.05
7,64,4,1000000,200,100,0.95,MLP,MLP,4800,0.0,0.65
7,64,4,1000000,200,100,0.95,MLP,MLP,5000,0.0,0.825
7,64,4,1000000,200,100,0.95,MLP,MLP,5200,0.0,0.785
7,64,4,1000000,200,100,0.95,MLP,MLP,5400,0.0,0.415
7,64,4,1000000,200,100,0.95,MLP,MLP,5600,0.0,0.95
8,64,4,1000000,200,100,0.95,MLP,MLP,400,0.0,0.04
8,64,4,1000000,200,100,0.95,MLP,MLP,600,0.0,1.0
9,64,4,1000000,200,100,0.95,MLP,MLP,400,0.0,0.23
9,64,4,1000000,200,100,0.95,MLP,MLP,600,0.0,0.015
9,64,4,1000000,200,100,0.95,MLP,MLP,800,0.0,0.035
9,64,4,1000000,200,100,0.95,MLP,MLP,1000,0.0,0.985
10,64,4,1000000,200,100,0.95,MLP,MLP,400,0.0,0.995
11,64,4,1000000,200,100,0.95,MLP,MLP,400,0.0,0.05
11,64,4,1000000,200,100,0.95,MLP,MLP,600,0.0,0.49
11,64,4,1000000,200,100,0.95,MLP,MLP,800,0.0,0.07
11,64,4,1000000,200,100,0.95,MLP,MLP,1000,0.0,0.27
11,64,4,1000000,200,100,0.95,MLP,MLP,1200,0.0,0.625
11,64,4,1000000,200,100,0.95,MLP,MLP,1400,0.0,0.99
12,64,4,1000000,200,100,0.95,MLP,MLP,400,0.0,0.46
12,64,4,1000000,200,100,0.95,MLP,MLP,600,0.0,0.715
12,64,4,1000000,200,100,0.95,MLP,MLP,800,0.0,0.78
12,64,4,1000000,200,100,0.95,MLP,MLP,1000,0.0,0.745
12,64,4,1000000,200,100,0.95,MLP,MLP,1200,0.0,0.545
12,64,4,1000000,200,100,0.95,MLP,MLP,1400,0.0,0.125
12,64,4,1000000,200,100,0.95,MLP,MLP,1600,0.0,0.075
12,64,4,1000000,200,100,0.95,MLP,MLP,1800,0.0,0.215
12,64,4,1000000,200,100,0.95,MLP,MLP,2000,0.0,0.26
12,64,4,1000000,200,100,0.95,MLP,MLP,2200,0.0,0.63
12,64,4,1000000,200,100,0.95,MLP,MLP,2400,0.0,0.485
12,64,4,1000000,200,100,0.95,MLP,MLP,2600,0.0,0.88
12,64,4,1000000,200,100,0.95,MLP,MLP,2800,0.0,0.54
12,64,4,1000000,200,100,0.95,MLP,MLP,3000,0.0,0.915
12,64,4,1000000,200,100,0.95,MLP,MLP,3200,0.0,0.75
12,64,4,1000000,200,100,0.95,MLP,MLP,3400,0.0,0.395
12,64,4,1000000,200,100,0.95,MLP,MLP,3600,0.0,0.025
12,64,4,1000000,200,100,0.95,MLP,MLP,3800,0.0,0.32
12,64,4,1000000,200,100,0.95,MLP,MLP,4000,0.0,0.625
12,64,4,1000000,200,100,0.95,MLP,MLP,4200,0.0,0.05
12,64,4,1000000,200,100,0.95,MLP,MLP,4400,0.0,0.0
12,64,4,1000000,200,100,0.95,MLP,MLP,4600,0.0,0.135
12,64,4,1000000,200,100,0.95,MLP,MLP,4800,0.0,0.91
12,64,4,1000000,200,100,0.95,MLP,MLP,5000,0.0,0.195
12,64,4,1000000,200,100,0.95,MLP,MLP,5200,0.0,0.32
12,64,4,1000000,200,100,0.95,MLP,MLP,5400,0.0,0.435
12,64,4,1000000,200,100,0.95,MLP,MLP,5600,0.0,0.83
12,64,4,1000000,200,100,0.95,MLP,MLP,5800,0.0,0.455
12,64,4,1000000,200,100,0.95,MLP,MLP,6000,0.0,0.375
12,64,4,1000000,200,100,0.95,MLP,MLP,6200,0.0,0.285
12,64,4,1000000,200,100,0.95,MLP,MLP,6400,0.0,0.485
12,64,4,1000000,200,100,0.95,MLP,MLP,6600,0.0,0.74
12,64,4,1000000,200,100,0.95,MLP,MLP,6800,0.0,0.74
12,64,4,1000000,200,100,0.95,MLP,MLP,7000,0.0,0.895
12,64,4,1000000,200,100,0.95,MLP,MLP,7200,0.0,0.9
12,64,4,1000000,200,100,0.95,MLP,MLP,7400,0.0,0.935
12,64,4,1000000,200,100,0.95,MLP,MLP,7600,0.0,0.895
12,64,4,1000000,200,100,0.95,MLP,MLP,7800,0.0,0.575
12,64,4,1000000,200,100,0.95,MLP,MLP,8000,0.0,0.51
12,64,4,1000000,200,100,0.95,MLP,MLP,8200,0.0,0.81
12,64,4,1000000,200,100,0.95,MLP,MLP,8400,0.0,0.835
12,64,4,1000000,200,100,0.95,MLP,MLP,8600,0.0,0.89
12,64,4,1000000,200,100,0.95,MLP,MLP,8800,0.0,0.895
12,64,4,1000000,200,100,0.95,MLP,MLP,9000,0.0,0.865
12,64,4,1000000,200,100,0.95,MLP,MLP,9200,0.0,0.835
12,64,4,1000000,200,100,0.95,MLP,MLP,9400,0.0,0.76
12,64,4,1000000,200,100,0.95,MLP,MLP,9600,0.0,0.935
12,64,4,1000000,200,100,0.95,MLP,MLP,9800,0.0,0.93
12,64,4,1000000,200,100,0.95,MLP,MLP,10000,0.0,0.58
12,64,4,1000000,200,100,0.95,MLP,MLP,10200,0.0,0.89
12,64,4,1000000,200,100,0.95,MLP,MLP,10400,0.0,0.85
12,64,4,1000000,200,100,0.95,MLP,MLP,10600,0.0,0.865
12,64,4,1000000,200,100,0.95,MLP,MLP,10800,0.0,0.885
12,64,4,1000000,200,100,0.95,MLP,MLP,11000,0.0,0.9
12,64,4,1000000,200,100,0.95,MLP,MLP,11200,0.0,0.95
13,64,4,1000000,200,100,0.95,MLP,MLP,400,0.0,0.09
13,64,4,1000000,200,100,0.95,MLP,MLP,600,0.0,0.075
13,64,4,1000000,200,100,0.95,MLP,MLP,800,0.0,0.03
13,64,4,1000000,200,100,0.95,MLP,MLP,1000,0.0,1.0
14,64,4,1000000,200,100,0.95,MLP,MLP,400,0.0,0.585
14,64,4,1000000,200,100,0.95,MLP,MLP,600,0.0,0.0
14,64,4,1000000,200,100,0.95,MLP,MLP,800,0.0,0.0
14,64,4,1000000,200,100,0.95,MLP,MLP,1000,0.0,0.64
14,64,4,1000000,200,100,0.95,MLP,MLP,1200,0.0,0.0
14,64,4,1000000,200,100,0.95,MLP,MLP,1400,0.0,0.38
14,64,4,1000000,200,100,0.95,MLP,MLP,1600,0.0,0.235
14,64,4,1000000,200,100,0.95,MLP,MLP,1800,0.0,0.685
14,64,4,1000000,200,100,0.95,MLP,MLP,2000,0.0,0.645
14,64,4,1000000,200,100,0.95,MLP,MLP,2200,0.0,0.0
14,64,4,1000000,200,100,0.95,MLP,MLP,2400,0.0,0.02
14,64,4,1000000,200,100,0.95,MLP,MLP,2600,0.0,0.055
14,64,4,1000000,200,100,0.95,MLP,MLP,2800,0.0,0.125
14,64,4,1000000,200,100,0.95,MLP,MLP,3000,0.0,0.145
14,64,4,1000000,200,100,0.95,MLP,MLP,3200,0.0,0.14
14,64,4,1000000,200,100,0.95,MLP,MLP,3400,0.0,0.0
14,64,4,1000000,200,100,0.95,MLP,MLP,3600,0.0,0.01
14,64,4,1000000,200,100,0.95,MLP,MLP,3800,0.0,0.005
14,64,4,1000000,200,100,0.95,MLP,MLP,4000,0.0,0.0
14,64,4,1000000,200,100,0.95,MLP,MLP,4200,0.0,0.58
14,64,4,1000000,200,100,0.95,MLP,MLP,4400,0.0,0.59
14,64,4,1000000,200,100,0.95,MLP,MLP,4600,0.0,0.225
14,64,4,1000000,200,100,0.95,MLP,MLP,4800,0.0,0.2
14,64,4,1000000,200,100,0.95,MLP,MLP,5000,0.0,0.33
14,64,4,1000000,200,100,0.95,MLP,MLP,5200,0.0,0.41
14,64,4,1000000,200,100,0.95,MLP,MLP,5400,0.0,0.565
14,64,4,1000000,200,100,0.95,MLP,MLP,5600,0.0,0.55
14,64,4,1000000,200,100,0.95,MLP,MLP,5800,0.0,0.24
14,64,4,1000000,200,100,0.95,MLP,MLP,6000,0.0,0.64
14,64,4,1000000,200,100,0.95,MLP,MLP,6200,0.0,0.65
14,64,4,1000000,200,100,0.95,MLP,MLP,6400,0.0,0.885
14,64,4,1000000,200,100,0.95,MLP,MLP,6600,0.0,0.87
14,64,4,1000000,200,100,0.95,MLP,MLP,6800,0.0,0.75
14,64,4,1000000,200,100,0.95,MLP,MLP,7000,0.0,0.8
14,64,4,1000000,200,100,0.95,MLP,MLP,7200,0.0,0.9
14,64,4,1000000,200,100,0.95,MLP,MLP,7400,0.0,0.64
14,64,4,1000000,200,100,0.95,MLP,MLP,7600,0.0,0.825
14,64,4,1000000,200,100,0.95,MLP,MLP,7800,0.0,0.915
14,64,4,1000000,200,100,0.95,MLP,MLP,8000,0.0,0.835
14,64,4,1000000,200,100,0.95,MLP,MLP,8200,0.0,0.92
14,64,4,1000000,200,100,0.95,MLP,MLP,8400,0.0,0.54
14,64,4,1000000,200,100,0.95,MLP,MLP,8600,0.0,0.65
14,64,4,1000000,200,100,0.95,MLP,MLP,8800,0.0,0.865
14,64,4,1000000,200,100,0.95,MLP,MLP,9000,0.0,0.895
14,64,4,1000000,200,100,0.95,MLP,MLP,9200,0.0,0.92
14,64,4,1000000,200,100,0.95,MLP,MLP,9400,0.0,0.9
14,64,4,1000000,200,100,0.95,MLP,MLP,9600,0.0,0.41
14,64,4,1000000,200,100,0.95,MLP,MLP,9800,0.0,0.245
14,64,4,1000000,200,100,0.95,MLP,MLP,10000,0.0,0.91
14,64,4,1000000,200,100,0.95,MLP,MLP,10200,0.0,0.95
15,64,4,1000000,200,100,0.95,MLP,MLP,400,0.0,0.695
15,64,4,1000000,200,100,0.95,MLP,MLP,600,0.0,0.11
15,64,4,1000000,200,100,0.95,MLP,MLP,800,0.0,0.75
15,64,4,1000000,200,100,0.95,MLP,MLP,1000,0.0,0.36
15,64,4,1000000,200,100,0.95,MLP,MLP,1200,0.0,0.435
15,64,4,1000000,200,100,0.95,MLP,MLP,1400,0.0,0.885
15,64,4,1000000,200,100,0.95,MLP,MLP,1600,0.0,1.0
16,64,4,1000000,200,100,0.95,MLP,MLP,400,0.0,0.215
16,64,4,1000000,200,100,0.95,MLP,MLP,600,0.0,0.71
16,64,4,1000000,200,100,0.95,MLP,MLP,800,0.0,0.355
16,64,4,1000000,200,100,0.95,MLP,MLP,1000,0.0,0.005
16,64,4,1000000,200,100,0.95,MLP,MLP,1200,0.0,0.605
16,64,4,1000000,200,100,0.95,MLP,MLP,1400,0.0,0.805
16,64,4,1000000,200,100,0.95,MLP,MLP,1600,0.0,0.295
16,64,4,1000000,200,100,0.95,MLP,MLP,1800,0.0,0.065
16,64,4,1000000,200,100,0.95,MLP,MLP,2000,0.0,1.0
17,64,4,1000000,200,100,0.95,MLP,MLP,400,0.0,0.49
17,64,4,1000000,200,100,0.95,MLP,MLP,600,0.0,0.0
