seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,viable_CRPs,server_accuracy,attacker_accuracy
3,64,1,1000000,200,100,0.95,LR,MLP,1400,0.0,0.95
4,64,1,1000000,200,100,0.95,LR,MLP,400,0.015,0.86
4,64,1,1000000,200,100,0.95,LR,MLP,600,0.005,0.045
4,64,1,1000000,200,100,0.95,LR,MLP,800,0.0,0.125
4,64,1,1000000,200,100,0.95,LR,MLP,1000,0.0,0.53
4,64,1,1000000,200,100,0.95,LR,MLP,1200,0.0,0.99
5,64,1,1000000,200,100,0.95,LR,MLP,400,0.345,1.0
6,64,1,1000000,200,100,0.95,LR,MLP,400,0.0,0.35
6,64,1,1000000,200,100,0.95,LR,MLP,600,0.005,0.27
6,64,1,1000000,200,100,0.95,LR,MLP,800,0.0,0.425
6,64,1,1000000,200,100,0.95,LR,MLP,1000,0.0,0.305
6,64,1,1000000,200,100,0.95,LR,MLP,1200,0.0,0.965
7,64,1,1000000,200,100,0.95,LR,MLP,400,0.005,0.805
7,64,1,1000000,200,100,0.95,LR,MLP,600,0.0,0.0
7,64,1,1000000,200,100,0.95,LR,MLP,800,0.0,0.3
7,64,1,1000000,200,100,0.95,LR,MLP,1000,0.0,0.535
7,64,1,1000000,200,100,0.95,LR,MLP,1200,0.0,0.595
7,64,1,1000000,200,100,0.95,LR,MLP,1400,0.0,0.875
7,64,1,1000000,200,100,0.95,LR,MLP,1600,0.0,0.715
7,64,1,1000000,200,100,0.95,LR,MLP,1800,0.0,1.0
8,64,1,1000000,200,100,0.95,LR,MLP,400,0.015,0.015
8,64,1,1000000,200,100,0.95,LR,MLP,600,0.0,0.56
8,64,1,1000000,200,100,0.95,LR,MLP,800,0.0,0.9
8,64,1,1000000,200,100,0.95,LR,MLP,1000,0.0,0.155
8,64,1,1000000,200,100,0.95,LR,MLP,1200,0.0,0.945
8,64,1,1000000,200,100,0.95,LR,MLP,1400,0.025,0.935
8,64,1,1000000,200,100,0.95,LR,MLP,1600,0.0,0.925
8,64,1,1000000,200,100,0.95,LR,MLP,1800,0.0,0.345
8,64,1,1000000,200,100,0.95,LR,MLP,2000,0.0,0.965
9,64,1,1000000,200,100,0.95,LR,MLP,400,0.03,0.595
9,64,1,1000000,200,100,0.95,LR,MLP,600,0.105,0.515
9,64,1,1000000,200,100,0.95,LR,MLP,800,0.075,0.17
9,64,1,1000000,200,100,0.95,LR,MLP,1000,0.0,0.815
9,64,1,1000000,200,100,0.95,LR,MLP,1200,0.0,0.625
9,64,1,1000000,200,100,0.95,LR,MLP,1400,0.0,0.82
9,64,1,1000000,200,100,0.95,LR,MLP,1600,0.0,0.605
9,64,1,1000000,200,100,0.95,LR,MLP,1800,0.0,0.43
9,64,1,1000000,200,100,0.95,LR,MLP,2000,0.0,0.835
9,64,1,1000000,200,100,0.95,LR,MLP,2200,0.02,0.52
9,64,1,1000000,200,100,0.95,LR,MLP,2400,0.0,0.32
9,64,1,1000000,200,100,0.95,LR,MLP,2600,0.02,0.255
9,64,1,1000000,200,100,0.95,LR,MLP,2800,0.02,0.44
9,64,1,1000000,200,100,0.95,LR,MLP,3000,0.015,0.335
9,64,1,1000000,200,100,0.95,LR,MLP,3200,0.0,0.79
9,64,1,1000000,200,100,0.95,LR,MLP,3400,0.015,0.395
9,64,1,1000000,200,100,0.95,LR,MLP,3600,0.0,0.665
9,64,1,1000000,200,100,0.95,LR,MLP,3800,0.01,0.54
9,64,1,1000000,200,100,0.95,LR,MLP,4000,0.01,0.78
9,64,1,1000000,200,100,0.95,LR,MLP,4200,0.115,0.39
9,64,1,1000000,200,100,0.95,LR,MLP,4400,0.08,0.23
9,64,1,1000000,200,100,0.95,LR,MLP,4600,0.0,0.86
9,64,1,1000000,200,100,0.95,LR,MLP,4800,0.0,0.46
9,64,1,1000000,200,100,0.95,LR,MLP,5000,0.0,0.995
10,64,1,1000000,200,100,0.95,LR,MLP,400,0.0,0.955
11,64,1,1000000,200,100,0.95,LR,MLP,400,0.0,0.935
11,64,1,1000000,200,100,0.95,LR,MLP,600,0.01,1.0
12,64,1,1000000,200,100,0.95,LR,MLP,400,0.0,1.0
13,64,1,1000000,200,100,0.95,LR,MLP,400,0.135,1.0
14,64,1,1000000,200,100,0.95,LR,MLP,400,0.0,0.87
14,64,1,1000000,200,100,0.95,LR,MLP,600,0.015,0.015
14,64,1,1000000,200,100,0.95,LR,MLP,800,0.0,0.96
15,64,1,1000000,200,100,0.95,LR,MLP,400,0.0,1.0
16,64,1,1000000,200,100,0.95,LR,MLP,400,0.0,1.0
17,64,1,1000000,200,100,0.95,LR,MLP,400,0.005,0.37
17,64,1,1000000,200,100,0.95,LR,MLP,600,0.165,0.67
17,64,1,1000000,200,100,0.95,LR,MLP,800,0.0,1.0
18,64,1,1000000,200,100,0.95,LR,MLP,400,0.065,0.065
18,64,1,1000000,200,100,0.95,LR,MLP,600,0.0,0.905
18,64,1,1000000,200,100,0.95,LR,MLP,800,0.435,0.51
18,64,1,1000000,200,100,0.95,LR,MLP,1000,0.04,0.44
18,64,1,1000000,200,100,0.95,LR,MLP,1200,0.99,0.93
18,64,1,1000000,200,100,0.95,LR,MLP,1400,1.0,0.975
19,64,1,1000000,200,100,0.95,LR,MLP,400,0.03,0.99
