seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,viable_CRPs,server_accuracy,attacker_accuracy
0,64,2,1000000,200,100,0.95,LR,MLP,22400,0.035,0.36
0,64,2,1000000,200,100,0.95,LR,MLP,22600,0.015,0.45
0,64,2,1000000,200,100,0.95,LR,MLP,22800,0.055,0.39
0,64,2,1000000,200,100,0.95,LR,MLP,23000,0.015,0.325
0,64,2,1000000,200,100,0.95,LR,MLP,23200,0.26,0.435
0,64,2,1000000,200,100,0.95,LR,MLP,23400,0.215,0.505
0,64,2,1000000,200,100,0.95,LR,MLP,23600,0.445,0.55
0,64,2,1000000,200,100,0.95,LR,MLP,23800,0.21,0.655
0,64,2,1000000,200,100,0.95,LR,MLP,24000,0.125,0.45
0,64,2,1000000,200,100,0.95,LR,MLP,24200,0.07,0.37
0,64,2,1000000,200,100,0.95,LR,MLP,24400,0.1,0.25
0,64,2,1000000,200,100,0.95,LR,MLP,24600,0.085,0.25
0,64,2,1000000,200,100,0.95,LR,MLP,24800,0.23,0.455
0,64,2,1000000,200,100,0.95,LR,MLP,25000,0.455,0.765
0,64,2,1000000,200,100,0.95,LR,MLP,25200,0.16,0.715
0,64,2,1000000,200,100,0.95,LR,MLP,25400,0.05,0.55
0,64,2,1000000,200,100,0.95,LR,MLP,25600,0.33,0.565
0,64,2,1000000,200,100,0.95,LR,MLP,25800,0.21,0.72
0,64,2,1000000,200,100,0.95,LR,MLP,26000,0.36,0.79
0,64,2,1000000,200,100,0.95,LR,MLP,26200,0.385,0.44
0,64,2,1000000,200,100,0.95,LR,MLP,26400,0.19,0.385
0,64,2,1000000,200,100,0.95,LR,MLP,26600,0.215,0.36
0,64,2,1000000,200,100,0.95,LR,MLP,26800,0.44,0.485
0,64,2,1000000,200,100,0.95,LR,MLP,27000,0.67,0.72
0,64,2,1000000,200,100,0.95,LR,MLP,27200,0.23,0.635
0,64,2,1000000,200,100,0.95,LR,MLP,27400,0.33,0.855
0,64,2,1000000,200,100,0.95,LR,MLP,27600,0.17,0.77
0,64,2,1000000,200,100,0.95,LR,MLP,27800,0.745,0.755
0,64,2,1000000,200,100,0.95,LR,MLP,28000,0.35,0.77
0,64,2,1000000,200,100,0.95,LR,MLP,28200,0.44,0.795
0,64,2,1000000,200,100,0.95,LR,MLP,28400,0.455,0.79
0,64,2,1000000,200,100,0.95,LR,MLP,28600,0.325,0.45
0,64,2,1000000,200,100,0.95,LR,MLP,28800,0.395,0.405
0,64,2,1000000,200,100,0.95,LR,MLP,29000,0.515,0.59
0,64,2,1000000,200,100,0.95,LR,MLP,29200,0.51,0.835
0,64,2,1000000,200,100,0.95,LR,MLP,29400,0.315,0.67
0,64,2,1000000,200,100,0.95,LR,MLP,29600,0.25,0.765
0,64,2,1000000,200,100,0.95,LR,MLP,29800,0.65,0.77
0,64,2,1000000,200,100,0.95,LR,MLP,30000,0.395,0.635
0,64,2,1000000,200,100,0.95,LR,MLP,30200,0.3,0.44
0,64,2,1000000,200,100,0.95,LR,MLP,30400,0.365,0.49
0,64,2,1000000,200,100,0.95,LR,MLP,30600,0.71,0.69
0,64,2,1000000,200,100,0.95,LR,MLP,30800,0.595,0.845
0,64,2,1000000,200,100,0.95,LR,MLP,31000,0.375,0.725
0,64,2,1000000,200,100,0.95,LR,MLP,31200,0.42,0.64
0,64,2,1000000,200,100,0.95,LR,MLP,31400,0.0,0.44
0,64,2,1000000,200,100,0.95,LR,MLP,31600,0.0,0.32
0,64,2,1000000,200,100,0.95,LR,MLP,31800,0.02,0.66
0,64,2,1000000,200,100,0.95,LR,MLP,32000,0.0,0.385
0,64,2,1000000,200,100,0.95,LR,MLP,32200,0.0,0.31
0,64,2,1000000,200,100,0.95,LR,MLP,32400,0.015,0.445
0,64,2,1000000,200,100,0.95,LR,MLP,32600,0.09,0.58
0,64,2,1000000,200,100,0.95,LR,MLP,32800,0.375,0.35
0,64,2,1000000,200,100,0.95,LR,MLP,33000,0.175,0.45
0,64,2,1000000,200,100,0.95,LR,MLP,33200,0.07,0.485
0,64,2,1000000,200,100,0.95,LR,MLP,33400,0.375,0.7
0,64,2,1000000,200,100,0.95,LR,MLP,33600,0.165,0.685
0,64,2,1000000,200,100,0.95,LR,MLP,33800,0.225,0.54
0,64,2,1000000,200,100,0.95,LR,MLP,34000,0.08,0.46
0,64,2,1000000,200,100,0.95,LR,MLP,34200,0.1,0.375
0,64,2,1000000,200,100,0.95,LR,MLP,34400,0.09,0.42
0,64,2,1000000,200,100,0.95,LR,MLP,34600,0.1,0.38
0,64,2,1000000,200,100,0.95,LR,MLP,34800,0.165,0.44
0,64,2,1000000,200,100,0.95,LR,MLP,35000,0.285,0.74
0,64,2,1000000,200,100,0.95,LR,MLP,35200,0.2,0.66
0,64,2,1000000,200,100,0.95,LR,MLP,35400,0.22,0.59
0,64,2,1000000,200,100,0.95,LR,MLP,35600,0.22,0.57
0,64,2,1000000,200,100,0.95,LR,MLP,35800,0.195,0.385
0,64,2,1000000,200,100,0.95,LR,MLP,36000,0.215,0.41
0,64,2,1000000,200,100,0.95,LR,MLP,36200,0.2,0.315
0,64,2,1000000,200,100,0.95,LR,MLP,36400,0.34,0.73
0,64,2,1000000,200,100,0.95,LR,MLP,36600,0.51,0.775
0,64,2,1000000,200,100,0.95,LR,MLP,36800,0.48,0.64
0,64,2,1000000,200,100,0.95,LR,MLP,37000,0.525,0.755
0,64,2,1000000,200,100,0.95,LR,MLP,37200,0.19,0.56
0,64,2,1000000,200,100,0.95,LR,MLP,37400,0.55,0.77
0,64,2,1000000,200,100,0.95,LR,MLP,37600,0.68,0.895
0,64,2,1000000,200,100,0.95,LR,MLP,37800,0.53,0.855
0,64,2,1000000,200,100,0.95,LR,MLP,38000,0.64,0.81
0,64,2,1000000,200,100,0.95,LR,MLP,38200,0.635,0.8
0,64,2,1000000,200,100,0.95,LR,MLP,38400,0.375,0.545
0,64,2,1000000,200,100,0.95,LR,MLP,38600,0.36,0.505
0,64,2,1000000,200,100,0.95,LR,MLP,38800,0.665,0.665
0,64,2,1000000,200,100,0.95,LR,MLP,39000,0.735,0.87
0,64,2,1000000,200,100,0.95,LR,MLP,39200,0.38,0.735
0,64,2,1000000,200,100,0.95,LR,MLP,39400,0.215,0.75
0,64,2,1000000,200,100,0.95,LR,MLP,39600,0.2,0.745
0,64,2,1000000,200,100,0.95,LR,MLP,39800,0.72,0.765
0,64,2,1000000,200,100,0.95,LR,MLP,40000,0.5,0.63
0,64,2,1000000,200,100,0.95,LR,MLP,40200,0.185,0.35
0,64,2,1000000,200,100,0.95,LR,MLP,40400,0.31,0.34
0,64,2,1000000,200,100,0.95,LR,MLP,40600,0.67,0.59
0,64,2,1000000,200,100,0.95,LR,MLP,40800,0.56,0.615
0,64,2,1000000,200,100,0.95,LR,MLP,41000,0.83,0.905
0,64,2,1000000,200,100,0.95,LR,MLP,41200,0.66,0.88
0,64,2,1000000,200,100,0.95,LR,MLP,41400,0.785,0.94
0,64,2,1000000,200,100,0.95,LR,MLP,41600,0.865,0.875
0,64,2,1000000,200,100,0.95,LR,MLP,41800,0.89,0.95
1,64,2,1000000,200,100,0.95,LR,MLP,400,0.0,0.43
1,64,2,1000000,200,100,0.95,LR,MLP,600,0.0,0.175
1,64,2,1000000,200,100,0.95,LR,MLP,800,0.0,0.51
1,64,2,1000000,200,100,0.95,LR,MLP,1000,0.0,0.585
1,64,2,1000000,200,100,0.95,LR,MLP,1200,0.0,0.72
1,64,2,1000000,200,100,0.95,LR,MLP,1400,0.01,0.685
1,64,2,1000000,200,100,0.95,LR,MLP,1600,0.0,0.535
1,64,2,1000000,200,100,0.95,LR,MLP,1800,0.0,0.835
1,64,2,1000000,200,100,0.95,LR,MLP,2000,0.0,0.975
2,64,2,1000000,200,100,0.95,LR,MLP,400,0.005,0.3
2,64,2,1000000,200,100,0.95,LR,MLP,600,0.0,0.53
2,64,2,1000000,200,100,0.95,LR,MLP,800,0.0,0.81
2,64,2,1000000,200,100,0.95,LR,MLP,1000,0.0,0.99
3,64,2,1000000,200,100,0.95,LR,MLP,400,0.02,0.02
3,64,2,1000000,200,100,0.95,LR,MLP,600,0.0,0.51
3,64,2,1000000,200,100,0.95,LR,MLP,800,0.015,0.015
3,64,2,1000000,200,100,0.95,LR,MLP,1000,0.015,0.475
3,64,2,1000000,200,100,0.95,LR,MLP,1200,0.05,0.395
3,64,2,1000000,200,100,0.95,LR,MLP,1400,0.0,0.27
3,64,2,1000000,200,100,0.95,LR,MLP,1600,0.01,0.385
3,64,2,1000000,200,100,0.95,LR,MLP,1800,0.0,0.355
3,64,2,1000000,200,100,0.95,LR,MLP,2000,0.005,0.25
3,64,2,1000000,200,100,0.95,LR,MLP,2200,0.0,0.475
3,64,2,1000000,200,100,0.95,LR,MLP,2400,0.0,0.4
3,64,2,1000000,200,100,0.95,LR,MLP,2600,0.01,0.555
3,64,2,1000000,200,100,0.95,LR,MLP,2800,0.0,0.51
3,64,2,1000000,200,100,0.95,LR,MLP,3000,0.0,0.435
3,64,2,1000000,200,100,0.95,LR,MLP,3200,0.0,0.56
3,64,2,1000000,200,100,0.95,LR,MLP,3400,0.0,0.455
3,64,2,1000000,200,100,0.95,LR,MLP,3600,0.0,0.535
3,64,2,1000000,200,100,0.95,LR,MLP,3800,0.005,0.585
3,64,2,1000000,200,100,0.95,LR,MLP,4000,0.02,0.235
3,64,2,1000000,200,100,0.95,LR,MLP,4200,0.005,0.5
3,64,2,1000000,200,100,0.95,LR,MLP,4400,0.0,0.46
3,64,2,1000000,200,100,0.95,LR,MLP,4600,0.04,0.51
3,64,2,1000000,200,100,0.95,LR,MLP,4800,0.0,0.495
3,64,2,1000000,200,100,0.95,LR,MLP,5000,0.0,0.63
3,64,2,1000000,200,100,0.95,LR,MLP,5200,0.0,0.345
3,64,2,1000000,200,100,0.95,LR,MLP,5400,0.0,0.8
3,64,2,1000000,200,100,0.95,LR,MLP,5600,0.0,0.365
3,64,2,1000000,200,100,0.95,LR,MLP,5800,0.0,0.535
3,64,2,1000000,200,100,0.95,LR,MLP,6000,0.065,0.545
3,64,2,1000000,200,100,0.95,LR,MLP,6200,0.015,0.595
3,64,2,1000000,200,100,0.95,LR,MLP,6400,0.005,0.43
3,64,2,1000000,200,100,0.95,LR,MLP,6600,0.01,0.36
3,64,2,1000000,200,100,0.95,LR,MLP,6800,0.045,0.365
3,64,2,1000000,200,100,0.95,LR,MLP,7000,0.025,0.57
3,64,2,1000000,200,100,0.95,LR,MLP,7200,0.0,0.395
3,64,2,1000000,200,100,0.95,LR,MLP,7400,0.0,0.775
3,64,2,1000000,200,100,0.95,LR,MLP,7600,0.005,0.385
3,64,2,1000000,200,100,0.95,LR,MLP,7800,0.005,0.635
3,64,2,1000000,200,100,0.95,LR,MLP,8000,0.075,0.535
3,64,2,1000000,200,100,0.95,LR,MLP,8200,0.005,0.115
3,64,2,1000000,200,100,0.95,LR,MLP,8400,0.04,0.46
3,64,2,1000000,200,100,0.95,LR,MLP,8600,0.04,0.6
3,64,2,1000000,200,100,0.95,LR,MLP,8800,0.04,0.575
3,64,2,1000000,200,100,0.95,LR,MLP,9000,0.18,0.705
3,64,2,1000000,200,100,0.95,LR,MLP,9200,0.135,0.49
3,64,2,1000000,200,100,0.95,LR,MLP,9400,0.0,0.43
3,64,2,1000000,200,100,0.95,LR,MLP,9600,0.085,0.56
3,64,2,1000000,200,100,0.95,LR,MLP,9800,0.12,0.485
3,64,2,1000000,200,100,0.95,LR,MLP,10000,0.11,0.475
3,64,2,1000000,200,100,0.95,LR,MLP,10200,0.0,0.42
3,64,2,1000000,200,100,0.95,LR,MLP,10400,0.0,0.725
3,64,2,1000000,200,100,0.95,LR,MLP,10600,0.065,0.445
3,64,2,1000000,200,100,0.95,LR,MLP,10800,0.03,0.575
3,64,2,1000000,200,100,0.95,LR,MLP,11000,0.005,0.45
3,64,2,1000000,200,100,0.95,LR,MLP,11200,0.245,0.41
3,64,2,1000000,200,100,0.95,LR,MLP,11400,0.025,0.425
3,64,2,1000000,200,100,0.95,LR,MLP,11600,0.005,0.405
3,64,2,1000000,200,100,0.95,LR,MLP,11800,0.085,0.34
3,64,2,1000000,200,100,0.95,LR,MLP,12000,0.01,0.545
3,64,2,1000000,200,100,0.95,LR,MLP,12200,0.005,0.45
3,64,2,1000000,200,100,0.95,LR,MLP,12400,0.05,0.505
3,64,2,1000000,200,100,0.95,LR,MLP,12600,0.07,0.365
3,64,2,1000000,200,100,0.95,LR,MLP,12800,0.115,0.66
3,64,2,1000000,200,100,0.95,LR,MLP,13000,0.3,0.57
3,64,2,1000000,200,100,0.95,LR,MLP,13200,0.03,0.59
3,64,2,1000000,200,100,0.95,LR,MLP,13400,0.09,0.44
3,64,2,1000000,200,100,0.95,LR,MLP,13600,0.04,0.375
3,64,2,1000000,200,100,0.95,LR,MLP,13800,0.12,0.665
3,64,2,1000000,200,100,0.95,LR,MLP,14000,0.145,0.46
3,64,2,1000000,200,100,0.95,LR,MLP,14200,0.215,0.605
3,64,2,1000000,200,100,0.95,LR,MLP,14400,0.3,0.425
3,64,2,1000000,200,100,0.95,LR,MLP,14600,0.025,0.335
3,64,2,1000000,200,100,0.95,LR,MLP,14800,0.0,0.11
3,64,2,1000000,200,100,0.95,LR,MLP,15000,0.005,0.24
3,64,2,1000000,200,100,0.95,LR,MLP,15200,0.0,0.365
3,64,2,1000000,200,100,0.95,LR,MLP,15400,0.0,0.655
3,64,2,1000000,200,100,0.95,LR,MLP,15600,0.175,0.37
3,64,2,1000000,200,100,0.95,LR,MLP,15800,0.135,0.5
3,64,2,1000000,200,100,0.95,LR,MLP,16000,0.015,0.225
3,64,2,1000000,200,100,0.95,LR,MLP,16200,0.025,0.345
3,64,2,1000000,200,100,0.95,LR,MLP,16400,0.11,0.495
3,64,2,1000000,200,100,0.95,LR,MLP,16600,0.08,0.205
3,64,2,1000000,200,100,0.95,LR,MLP,16800,0.19,0.475
3,64,2,1000000,200,100,0.95,LR,MLP,17000,0.015,0.47
3,64,2,1000000,200,100,0.95,LR,MLP,17200,0.08,0.125
3,64,2,1000000,200,100,0.95,LR,MLP,17400,0.26,0.55
3,64,2,1000000,200,100,0.95,LR,MLP,17600,0.36,0.485
3,64,2,1000000,200,100,0.95,LR,MLP,17800,0.08,0.255
3,64,2,1000000,200,100,0.95,LR,MLP,18000,0.01,0.575
3,64,2,1000000,200,100,0.95,LR,MLP,18200,0.18,0.65
3,64,2,1000000,200,100,0.95,LR,MLP,18400,0.27,0.185
3,64,2,1000000,200,100,0.95,LR,MLP,18600,0.155,0.405
3,64,2,1000000,200,100,0.95,LR,MLP,18800,0.435,0.505
3,64,2,1000000,200,100,0.95,LR,MLP,19000,0.345,0.525
3,64,2,1000000,200,100,0.95,LR,MLP,19200,0.04,0.35
3,64,2,1000000,200,100,0.95,LR,MLP,19400,0.185,0.685
3,64,2,1000000,200,100,0.95,LR,MLP,19600,0.095,0.355
3,64,2,1000000,200,100,0.95,LR,MLP,19800,0.2,0.36
3,64,2,1000000,200,100,0.95,LR,MLP,20000,0.63,0.645
3,64,2,1000000,200,100,0.95,LR,MLP,20200,0.075,0.275
3,64,2,1000000,200,100,0.95,LR,MLP,20400,0.055,0.43
3,64,2,1000000,200,100,0.95,LR,MLP,20600,0.25,0.505
3,64,2,1000000,200,100,0.95,LR,MLP,20800,0.53,0.405
3,64,2,1000000,200,100,0.95,LR,MLP,21000,0.475,0.615
3,64,2,1000000,200,100,0.95,LR,MLP,21200,0.19,0.44
3,64,2,1000000,200,100,0.95,LR,MLP,21400,0.285,0.72
3,64,2,1000000,200,100,0.95,LR,MLP,21600,0.0,0.545
3,64,2,1000000,200,100,0.95,LR,MLP,21800,0.0,0.08
3,64,2,1000000,200,100,0.95,LR,MLP,22000,0.01,0.285
3,64,2,1000000,200,100,0.95,LR,MLP,22200,0.155,0.59
3,64,2,1000000,200,100,0.95,LR,MLP,22400,0.0,0.335
3,64,2,1000000,200,100,0.95,LR,MLP,22600,0.005,0.225
3,64,2,1000000,200,100,0.95,LR,MLP,22800,0.01,0.35
3,64,2,1000000,200,100,0.95,LR,MLP,23000,0.12,0.54
3,64,2,1000000,200,100,0.95,LR,MLP,23200,0.02,0.135
3,64,2,1000000,200,100,0.95,LR,MLP,23400,0.01,0.47
3,64,2,1000000,200,100,0.95,LR,MLP,23600,0.275,0.435
3,64,2,1000000,200,100,0.95,LR,MLP,23800,0.065,0.575
3,64,2,1000000,200,100,0.95,LR,MLP,24000,0.075,0.425
3,64,2,1000000,200,100,0.95,LR,MLP,24200,0.14,0.365
3,64,2,1000000,200,100,0.95,LR,MLP,24400,0.41,0.645
3,64,2,1000000,200,100,0.95,LR,MLP,24600,0.13,0.43
3,64,2,1000000,200,100,0.95,LR,MLP,24800,0.19,0.485
3,64,2,1000000,200,100,0.95,LR,MLP,25000,0.145,0.48
3,64,2,1000000,200,100,0.95,LR,MLP,25200,0.57,0.775
3,64,2,1000000,200,100,0.95,LR,MLP,25400,0.23,0.51
3,64,2,1000000,200,100,0.95,LR,MLP,25600,0.475,0.405
3,64,2,1000000,200,100,0.95,LR,MLP,25800,0.095,0.265
3,64,2,1000000,200,100,0.95,LR,MLP,26000,0.105,0.46
3,64,2,1000000,200,100,0.95,LR,MLP,26200,0.4,0.52
3,64,2,1000000,200,100,0.95,LR,MLP,26400,0.08,0.155
3,64,2,1000000,200,100,0.95,LR,MLP,26600,0.165,0.38
3,64,2,1000000,200,100,0.95,LR,MLP,26800,0.165,0.39
3,64,2,1000000,200,100,0.95,LR,MLP,27000,0.325,0.6
3,64,2,1000000,200,100,0.95,LR,MLP,27200,0.155,0.585
3,64,2,1000000,200,100,0.95,LR,MLP,27400,0.425,0.405
3,64,2,1000000,200,100,0.95,LR,MLP,27600,0.335,0.575
3,64,2,1000000,200,100,0.95,LR,MLP,27800,0.26,0.74
3,64,2,1000000,200,100,0.95,LR,MLP,28000,0.255,0.485
3,64,2,1000000,200,100,0.95,LR,MLP,28200,0.19,0.68
3,64,2,1000000,200,100,0.95,LR,MLP,28400,0.35,0.49
3,64,2,1000000,200,100,0.95,LR,MLP,28600,0.185,0.785
3,64,2,1000000,200,100,0.95,LR,MLP,28800,0.405,0.66
3,64,2,1000000,200,100,0.95,LR,MLP,29000,0.515,0.76
3,64,2,1000000,200,100,0.95,LR,MLP,29200,0.26,0.38
3,64,2,1000000,200,100,0.95,LR,MLP,29400,0.3,0.38
3,64,2,1000000,200,100,0.95,LR,MLP,29600,0.21,0.37
3,64,2,1000000,200,100,0.95,LR,MLP,29800,0.22,0.62
3,64,2,1000000,200,100,0.95,LR,MLP,30000,0.255,0.515
3,64,2,1000000,200,100,0.95,LR,MLP,30200,0.395,0.685
3,64,2,1000000,200,100,0.95,LR,MLP,30400,0.195,0.34
3,64,2,1000000,200,100,0.95,LR,MLP,30600,0.34,0.57
3,64,2,1000000,200,100,0.95,LR,MLP,30800,0.19,0.515
3,64,2,1000000,200,100,0.95,LR,MLP,31000,0.315,0.445
3,64,2,1000000,200,100,0.95,LR,MLP,31200,0.115,0.585
3,64,2,1000000,200,100,0.95,LR,MLP,31400,0.455,0.595
3,64,2,1000000,200,100,0.95,LR,MLP,31600,0.125,0.315
3,64,2,1000000,200,100,0.95,LR,MLP,31800,0.33,0.57
3,64,2,1000000,200,100,0.95,LR,MLP,32000,0.295,0.58
3,64,2,1000000,200,100,0.95,LR,MLP,32200,0.295,0.55
3,64,2,1000000,200,100,0.95,LR,MLP,32400,0.31,0.465
3,64,2,1000000,200,100,0.95,LR,MLP,32600,0.445,0.555
