seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,min_auths,selective_CRPs,viable_CRPs,server_accuracy,attacker_accuracy
0,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,400,0.0,0.21
0,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,600,0.0,0.595
0,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,800,0.0,0.835
0,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,1000,0.0,0.96
1,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,400,0.0,0.39
1,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,600,0.0,0.47
1,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,800,0.0,0.185
1,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,1000,0.0,0.935
1,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,1200,0.0,0.915
1,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,1400,0.0,0.185
1,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,1600,0.0,0.755
1,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,1800,0.0,0.915
1,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,2000,0.0,0.945
1,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,2200,0.0,0.91
1,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,2400,0.0,0.375
1,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,2600,0.005,0.755
1,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,2800,0.0,0.86
1,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,3000,0.0,0.905
1,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,3200,0.0,0.88
1,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,3400,0.0,0.97
2,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,400,0.0,0.47
2,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,600,0.0,0.555
2,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,800,0.0,0.855
2,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,1000,0.0,0.86
2,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,1200,0.0,0.855
2,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,1400,0.0,0.46
2,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,1600,0.0,0.765
2,64,1,1000000,200,100,0.95,MLP,LR,1,BSP,1800,0.0,0.75
