seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,min_auths,selective_CRPs,viable_CRPs,server_accuracy,attacker_accuracy
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,400,0.0,0.325
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,600,0.0,0.67
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,800,0.0,0.59
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,1000,0.0,0.58
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,1200,0.0,0.505
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,1400,0.0,0.72
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,1600,0.0,0.675
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,1800,0.0,0.625
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,2000,0.0,0.645
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,2200,0.0,0.855
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,2400,0.0,0.91
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,2600,0.0,0.69
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,2800,0.0,0.645
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,3000,0.0,0.825
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,3200,0.0,0.91
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,3400,0.0,0.895
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,3600,0.0,0.93
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,3800,0.0,0.91
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,4000,0.0,0.89
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,4200,0.0,0.89
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,4400,0.0,0.875
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,4600,0.0,0.9
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,4800,0.0,0.94
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,5000,0.0,0.89
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,5200,0.0,0.925
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,5400,0.0,0.93
0,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,5600,0.0,0.965
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,400,0.0,0.3
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,600,0.0,0.42
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,800,0.0,0.74
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,1000,0.0,0.765
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,1200,0.0,0.93
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,1400,0.0,0.26
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,1600,0.0,0.705
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,1800,0.0,0.785
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,2000,0.0,0.855
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,2200,0.0,0.765
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,2400,0.0,0.82
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,2600,0.0,0.89
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,2800,0.0,0.87
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,3000,0.0,0.835
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,3200,0.0,0.805
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,3400,0.0,0.91
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,3600,0.0,0.9
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,3800,0.0,0.925
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,4000,0.0,0.9
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,4200,0.0,0.87
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,4400,0.0,0.935
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,4600,0.0,0.915
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,4800,0.0,0.925
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,5000,0.0,0.885
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,5200,0.0,0.89
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,5400,0.0,0.87
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,5600,0.0,0.88
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,5800,0.0,0.83
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,6000,0.0,0.84
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,6200,0.0,0.865
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,6400,0.0,0.815
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,6600,0.0,0.855
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,6800,0.0,0.865
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,7000,0.0,0.925
1,64,2,1000000,200,100,0.95,MLP,LR,1,BSP,7200,0.0,0.935
