seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,viable_CRPs,server_accuracy,attacker_accuracy
6,64,4,1000000,200,100,0.95,MLP,LR,2200,0.0,0.445
6,64,4,1000000,200,100,0.95,MLP,LR,2400,0.0,0.745
6,64,4,1000000,200,100,0.95,MLP,LR,2600,0.0,0.655
6,64,4,1000000,200,100,0.95,MLP,LR,2800,0.0,0.59
6,64,4,1000000,200,100,0.95,MLP,LR,3000,0.0,0.625
6,64,4,1000000,200,100,0.95,MLP,LR,3200,0.0,0.675
6,64,4,1000000,200,100,0.95,MLP,LR,3400,0.0,0.6
6,64,4,1000000,200,100,0.95,MLP,LR,3600,0.0,0.665
6,64,4,1000000,200,100,0.95,MLP,LR,3800,0.0,0.73
6,64,4,1000000,200,100,0.95,MLP,LR,4000,0.0,0.695
6,64,4,1000000,200,100,0.95,MLP,LR,4200,0.0,0.68
6,64,4,1000000,200,100,0.95,MLP,LR,4400,0.0,0.73
6,64,4,1000000,200,100,0.95,MLP,LR,4600,0.0,0.49
6,64,4,1000000,200,100,0.95,MLP,LR,4800,0.0,0.47
6,64,4,1000000,200,100,0.95,MLP,LR,5000,0.0,0.54
6,64,4,1000000,200,100,0.95,MLP,LR,5200,0.0,0.415
6,64,4,1000000,200,100,0.95,MLP,LR,5400,0.0,0.845
6,64,4,1000000,200,100,0.95,MLP,LR,5600,0.0,0.865
6,64,4,1000000,200,100,0.95,MLP,LR,5800,0.0,0.66
6,64,4,1000000,200,100,0.95,MLP,LR,6000,0.0,0.62
6,64,4,1000000,200,100,0.95,MLP,LR,6200,0.0,0.71
6,64,4,1000000,200,100,0.95,MLP,LR,6400,0.0,0.69
6,64,4,1000000,200,100,0.95,MLP,LR,6600,0.0,0.75
6,64,4,1000000,200,100,0.95,MLP,LR,6800,0.0,0.57
6,64,4,1000000,200,100,0.95,MLP,LR,7000,0.0,0.79
6,64,4,1000000,200,100,0.95,MLP,LR,7200,0.0,0.805
6,64,4,1000000,200,100,0.95,MLP,LR,7400,0.0,0.68
6,64,4,1000000,200,100,0.95,MLP,LR,7600,0.0,0.73
6,64,4,1000000,200,100,0.95,MLP,LR,7800,0.0,0.765
6,64,4,1000000,200,100,0.95,MLP,LR,8000,0.0,0.825
6,64,4,1000000,200,100,0.95,MLP,LR,8200,0.0,0.765
6,64,4,1000000,200,100,0.95,MLP,LR,8400,0.0,0.76
6,64,4,1000000,200,100,0.95,MLP,LR,8600,0.0,0.795
6,64,4,1000000,200,100,0.95,MLP,LR,8800,0.0,0.735
6,64,4,1000000,200,100,0.95,MLP,LR,9000,0.0,0.795
6,64,4,1000000,200,100,0.95,MLP,LR,9200,0.0,0.775
6,64,4,1000000,200,100,0.95,MLP,LR,9400,0.0,0.84
6,64,4,1000000,200,100,0.95,MLP,LR,9600,0.0,0.78
6,64,4,1000000,200,100,0.95,MLP,LR,9800,0.0,0.785
6,64,4,1000000,200,100,0.95,MLP,LR,10000,0.0,0.79
6,64,4,1000000,200,100,0.95,MLP,LR,10200,0.0,0.78
6,64,4,1000000,200,100,0.95,MLP,LR,10400,0.0,0.84
6,64,4,1000000,200,100,0.95,MLP,LR,10600,0.0,0.58
6,64,4,1000000,200,100,0.95,MLP,LR,10800,0.0,0.71
6,64,4,1000000,200,100,0.95,MLP,LR,11000,0.0,0.795
6,64,4,1000000,200,100,0.95,MLP,LR,11200,0.0,0.64
6,64,4,1000000,200,100,0.95,MLP,LR,11400,0.0,0.705
6,64,4,1000000,200,100,0.95,MLP,LR,11600,0.0,0.8
6,64,4,1000000,200,100,0.95,MLP,LR,11800,0.0,0.705
6,64,4,1000000,200,100,0.95,MLP,LR,12000,0.0,0.64
6,64,4,1000000,200,100,0.95,MLP,LR,12200,0.0,0.515
6,64,4,1000000,200,100,0.95,MLP,LR,12400,0.0,0.545
6,64,4,1000000,200,100,0.95,MLP,LR,12600,0.0,0.585
6,64,4,1000000,200,100,0.95,MLP,LR,12800,0.0,0.615
6,64,4,1000000,200,100,0.95,MLP,LR,13000,0.0,0.565
6,64,4,1000000,200,100,0.95,MLP,LR,13200,0.0,0.675
6,64,4,1000000,200,100,0.95,MLP,LR,13400,0.0,0.71
6,64,4,1000000,200,100,0.95,MLP,LR,13600,0.0,0.715
6,64,4,1000000,200,100,0.95,MLP,LR,13800,0.0,0.8
6,64,4,1000000,200,100,0.95,MLP,LR,14000,0.0,0.71
6,64,4,1000000,200,100,0.95,MLP,LR,14200,0.0,0.765
6,64,4,1000000,200,100,0.95,MLP,LR,14400,0.0,0.7
6,64,4,1000000,200,100,0.95,MLP,LR,14600,0.0,0.78
6,64,4,1000000,200,100,0.95,MLP,LR,14800,0.0,0.705
6,64,4,1000000,200,100,0.95,MLP,LR,15000,0.0,0.83
6,64,4,1000000,200,100,0.95,MLP,LR,15200,0.0,0.915
6,64,4,1000000,200,100,0.95,MLP,LR,15400,0.0,0.69
6,64,4,1000000,200,100,0.95,MLP,LR,15600,0.0,0.835
6,64,4,1000000,200,100,0.95,MLP,LR,15800,0.0,0.735
6,64,4,1000000,200,100,0.95,MLP,LR,16000,0.0,0.8
6,64,4,1000000,200,100,0.95,MLP,LR,16200,0.0,0.61
6,64,4,1000000,200,100,0.95,MLP,LR,16400,0.0,0.83
6,64,4,1000000,200,100,0.95,MLP,LR,16600,0.0,0.825
6,64,4,1000000,200,100,0.95,MLP,LR,16800,0.0,0.915
6,64,4,1000000,200,100,0.95,MLP,LR,17000,0.0,0.86
6,64,4,1000000,200,100,0.95,MLP,LR,17200,0.0,0.89
6,64,4,1000000,200,100,0.95,MLP,LR,17400,0.0,0.73
6,64,4,1000000,200,100,0.95,MLP,LR,17600,0.0,0.685
6,64,4,1000000,200,100,0.95,MLP,LR,17800,0.0,0.735
6,64,4,1000000,200,100,0.95,MLP,LR,18000,0.0,0.725
6,64,4,1000000,200,100,0.95,MLP,LR,18200,0.0,0.76
6,64,4,1000000,200,100,0.95,MLP,LR,18400,0.0,0.655
6,64,4,1000000,200,100,0.95,MLP,LR,18600,0.0,0.79
6,64,4,1000000,200,100,0.95,MLP,LR,18800,0.0,0.595
6,64,4,1000000,200,100,0.95,MLP,LR,19000,0.0,0.67
6,64,4,1000000,200,100,0.95,MLP,LR,19200,0.0,0.685
6,64,4,1000000,200,100,0.95,MLP,LR,19400,0.0,0.62
6,64,4,1000000,200,100,0.95,MLP,LR,19600,0.0,0.63
6,64,4,1000000,200,100,0.95,MLP,LR,19800,0.0,0.765
6,64,4,1000000,200,100,0.95,MLP,LR,20000,0.0,0.755
6,64,4,1000000,200,100,0.95,MLP,LR,20200,0.0,0.615
6,64,4,1000000,200,100,0.95,MLP,LR,20400,0.0,0.93
6,64,4,1000000,200,100,0.95,MLP,LR,20600,0.0,0.71
6,64,4,1000000,200,100,0.95,MLP,LR,20800,0.0,0.975
7,64,4,1000000,200,100,0.95,MLP,LR,400,0.0,0.44
7,64,4,1000000,200,100,0.95,MLP,LR,600,0.0,0.265
7,64,4,1000000,200,100,0.95,MLP,LR,800,0.0,0.49
7,64,4,1000000,200,100,0.95,MLP,LR,1000,0.0,0.5
7,64,4,1000000,200,100,0.95,MLP,LR,1200,0.0,0.54
7,64,4,1000000,200,100,0.95,MLP,LR,1400,0.0,0.715
7,64,4,1000000,200,100,0.95,MLP,LR,1600,0.0,0.705
7,64,4,1000000,200,100,0.95,MLP,LR,1800,0.0,0.75
7,64,4,1000000,200,100,0.95,MLP,LR,2000,0.0,0.845
7,64,4,1000000,200,100,0.95,MLP,LR,2200,0.0,0.895
7,64,4,1000000,200,100,0.95,MLP,LR,2400,0.0,0.69
7,64,4,1000000,200,100,0.95,MLP,LR,2600,0.0,0.405
7,64,4,1000000,200,100,0.95,MLP,LR,2800,0.0,0.665
7,64,4,1000000,200,100,0.95,MLP,LR,3000,0.0,0.695
7,64,4,1000000,200,100,0.95,MLP,LR,3200,0.0,0.795
7,64,4,1000000,200,100,0.95,MLP,LR,3400,0.0,0.6
7,64,4,1000000,200,100,0.95,MLP,LR,3600,0.0,0.615
7,64,4,1000000,200,100,0.95,MLP,LR,3800,0.0,0.83
7,64,4,1000000,200,100,0.95,MLP,LR,4000,0.0,0.56
7,64,4,1000000,200,100,0.95,MLP,LR,4200,0.0,0.445
7,64,4,1000000,200,100,0.95,MLP,LR,4400,0.0,0.635
7,64,4,1000000,200,100,0.95,MLP,LR,4600,0.0,0.57
7,64,4,1000000,200,100,0.95,MLP,LR,4800,0.0,0.585
7,64,4,1000000,200,100,0.95,MLP,LR,5000,0.0,0.6
7,64,4,1000000,200,100,0.95,MLP,LR,5200,0.0,0.635
7,64,4,1000000,200,100,0.95,MLP,LR,5400,0.0,0.735
7,64,4,1000000,200,100,0.95,MLP,LR,5600,0.0,0.885
7,64,4,1000000,200,100,0.95,MLP,LR,5800,0.0,0.885
7,64,4,1000000,200,100,0.95,MLP,LR,6000,0.0,0.81
7,64,4,1000000,200,100,0.95,MLP,LR,6200,0.0,0.395
7,64,4,1000000,200,100,0.95,MLP,LR,6400,0.0,0.78
7,64,4,1000000,200,100,0.95,MLP,LR,6600,0.0,0.87
7,64,4,1000000,200,100,0.95,MLP,LR,6800,0.0,0.87
7,64,4,1000000,200,100,0.95,MLP,LR,7000,0.0,0.86
7,64,4,1000000,200,100,0.95,MLP,LR,7200,0.0,0.81
7,64,4,1000000,200,100,0.95,MLP,LR,7400,0.0,0.79
7,64,4,1000000,200,100,0.95,MLP,LR,7600,0.0,0.52
7,64,4,1000000,200,100,0.95,MLP,LR,7800,0.0,0.57
7,64,4,1000000,200,100,0.95,MLP,LR,8000,0.0,0.62
7,64,4,1000000,200,100,0.95,MLP,LR,8200,0.0,0.57
7,64,4,1000000,200,100,0.95,MLP,LR,8400,0.0,0.665
7,64,4,1000000,200,100,0.95,MLP,LR,8600,0.0,0.62
7,64,4,1000000,200,100,0.95,MLP,LR,8800,0.0,0.69
7,64,4,1000000,200,100,0.95,MLP,LR,9000,0.0,0.765
7,64,4,1000000,200,100,0.95,MLP,LR,9200,0.0,0.77
7,64,4,1000000,200,100,0.95,MLP,LR,9400,0.0,0.8
7,64,4,1000000,200,100,0.95,MLP,LR,9600,0.0,0.91
7,64,4,1000000,200,100,0.95,MLP,LR,9800,0.0,0.855
7,64,4,1000000,200,100,0.95,MLP,LR,10000,0.0,0.91
7,64,4,1000000,200,100,0.95,MLP,LR,10200,0.0,0.795
7,64,4,1000000,200,100,0.95,MLP,LR,10400,0.0,0.825
7,64,4,1000000,200,100,0.95,MLP,LR,10600,0.0,0.82
7,64,4,1000000,200,100,0.95,MLP,LR,10800,0.0,0.71
7,64,4,1000000,200,100,0.95,MLP,LR,11000,0.0,0.59
7,64,4,1000000,200,100,0.95,MLP,LR,11200,0.0,0.685
7,64,4,1000000,200,100,0.95,MLP,LR,11400,0.0,0.68
7,64,4,1000000,200,100,0.95,MLP,LR,11600,0.0,0.705
7,64,4,1000000,200,100,0.95,MLP,LR,11800,0.0,0.655
7,64,4,1000000,200,100,0.95,MLP,LR,12000,0.0,0.89
7,64,4,1000000,200,100,0.95,MLP,LR,12200,0.0,0.945
7,64,4,1000000,200,100,0.95,MLP,LR,12400,0.0,0.96
8,64,4,1000000,200,100,0.95,MLP,LR,400,0.0,0.675
8,64,4,1000000,200,100,0.95,MLP,LR,600,0.0,0.485
8,64,4,1000000,200,100,0.95,MLP,LR,800,0.0,0.16
8,64,4,1000000,200,100,0.95,MLP,LR,1000,0.0,0.445
8,64,4,1000000,200,100,0.95,MLP,LR,1200,0.0,0.16
8,64,4,1000000,200,100,0.95,MLP,LR,1400,0.0,0.475
8,64,4,1000000,200,100,0.95,MLP,LR,1600,0.0,0.45
8,64,4,1000000,200,100,0.95,MLP,LR,1800,0.0,0.605
8,64,4,1000000,200,100,0.95,MLP,LR,2000,0.0,0.63
8,64,4,1000000,200,100,0.95,MLP,LR,2200,0.0,0.58
8,64,4,1000000,200,100,0.95,MLP,LR,2400,0.0,0.525
8,64,4,1000000,200,100,0.95,MLP,LR,2600,0.0,0.55
8,64,4,1000000,200,100,0.95,MLP,LR,2800,0.0,0.535
8,64,4,1000000,200,100,0.95,MLP,LR,3000,0.0,0.64
8,64,4,1000000,200,100,0.95,MLP,LR,3200,0.0,0.58
8,64,4,1000000,200,100,0.95,MLP,LR,3400,0.0,0.31
8,64,4,1000000,200,100,0.95,MLP,LR,3600,0.0,0.435
8,64,4,1000000,200,100,0.95,MLP,LR,3800,0.0,0.725
8,64,4,1000000,200,100,0.95,MLP,LR,4000,0.0,0.745
8,64,4,1000000,200,100,0.95,MLP,LR,4200,0.0,0.45
8,64,4,1000000,200,100,0.95,MLP,LR,4400,0.0,0.575
8,64,4,1000000,200,100,0.95,MLP,LR,4600,0.0,0.765
8,64,4,1000000,200,100,0.95,MLP,LR,4800,0.0,0.76
8,64,4,1000000,200,100,0.95,MLP,LR,5000,0.0,0.61
8,64,4,1000000,200,100,0.95,MLP,LR,5200,0.0,0.86
8,64,4,1000000,200,100,0.95,MLP,LR,5400,0.0,0.73
8,64,4,1000000,200,100,0.95,MLP,LR,5600,0.0,0.72
8,64,4,1000000,200,100,0.95,MLP,LR,5800,0.0,0.73
8,64,4,1000000,200,100,0.95,MLP,LR,6000,0.0,0.865
8,64,4,1000000,200,100,0.95,MLP,LR,6200,0.0,0.7
8,64,4,1000000,200,100,0.95,MLP,LR,6400,0.0,0.51
8,64,4,1000000,200,100,0.95,MLP,LR,6600,0.0,0.57
8,64,4,1000000,200,100,0.95,MLP,LR,6800,0.0,0.49
8,64,4,1000000,200,100,0.95,MLP,LR,7000,0.0,0.5
8,64,4,1000000,200,100,0.95,MLP,LR,7200,0.0,0.52
8,64,4,1000000,200,100,0.95,MLP,LR,7400,0.0,0.585
8,64,4,1000000,200,100,0.95,MLP,LR,7600,0.0,0.55
8,64,4,1000000,200,100,0.95,MLP,LR,7800,0.0,0.665
8,64,4,1000000,200,100,0.95,MLP,LR,8000,0.0,0.645
8,64,4,1000000,200,100,0.95,MLP,LR,8200,0.0,0.56
8,64,4,1000000,200,100,0.95,MLP,LR,8400,0.0,0.62
8,64,4,1000000,200,100,0.95,MLP,LR,8600,0.0,0.635
8,64,4,1000000,200,100,0.95,MLP,LR,8800,0.0,0.65
8,64,4,1000000,200,100,0.95,MLP,LR,9000,0.0,0.755
8,64,4,1000000,200,100,0.95,MLP,LR,9200,0.0,0.725
8,64,4,1000000,200,100,0.95,MLP,LR,9400,0.0,0.805
8,64,4,1000000,200,100,0.95,MLP,LR,9600,0.0,0.73
8,64,4,1000000,200,100,0.95,MLP,LR,9800,0.0,0.77
8,64,4,1000000,200,100,0.95,MLP,LR,10000,0.0,0.67
8,64,4,1000000,200,100,0.95,MLP,LR,10200,0.0,0.71
8,64,4,1000000,200,100,0.95,MLP,LR,10400,0.0,0.76
8,64,4,1000000,200,100,0.95,MLP,LR,10600,0.0,0.745
8,64,4,1000000,200,100,0.95,MLP,LR,10800,0.0,0.72
8,64,4,1000000,200,100,0.95,MLP,LR,11000,0.0,0.695
8,64,4,1000000,200,100,0.95,MLP,LR,11200,0.0,0.77
8,64,4,1000000,200,100,0.95,MLP,LR,11400,0.0,0.725
8,64,4,1000000,200,100,0.95,MLP,LR,11600,0.0,0.76
8,64,4,1000000,200,100,0.95,MLP,LR,11800,0.0,0.81
8,64,4,1000000,200,100,0.95,MLP,LR,12000,0.0,0.785
8,64,4,1000000,200,100,0.95,MLP,LR,12200,0.0,0.77
8,64,4,1000000,200,100,0.95,MLP,LR,12400,0.0,0.565
8,64,4,1000000,200,100,0.95,MLP,LR,12600,0.0,0.635
8,64,4,1000000,200,100,0.95,MLP,LR,12800,0.0,0.765
8,64,4,1000000,200,100,0.95,MLP,LR,13000,0.0,0.625
8,64,4,1000000,200,100,0.95,MLP,LR,13200,0.0,0.685
8,64,4,1000000,200,100,0.95,MLP,LR,13400,0.0,0.685
8,64,4,1000000,200,100,0.95,MLP,LR,13600,0.0,0.66
8,64,4,1000000,200,100,0.95,MLP,LR,13800,0.0,0.73
8,64,4,1000000,200,100,0.95,MLP,LR,14000,0.0,0.785
8,64,4,1000000,200,100,0.95,MLP,LR,14200,0.0,0.73
8,64,4,1000000,200,100,0.95,MLP,LR,14400,0.0,0.57
8,64,4,1000000,200,100,0.95,MLP,LR,14600,0.0,0.535
8,64,4,1000000,200,100,0.95,MLP,LR,14800,0.0,0.765
8,64,4,1000000,200,100,0.95,MLP,LR,15000,0.0,0.67
8,64,4,1000000,200,100,0.95,MLP,LR,15200,0.0,0.72
8,64,4,1000000,200,100,0.95,MLP,LR,15400,0.0,0.47
8,64,4,1000000,200,100,0.95,MLP,LR,15600,0.0,0.67
8,64,4,1000000,200,100,0.95,MLP,LR,15800,0.0,0.605
8,64,4,1000000,200,100,0.95,MLP,LR,16000,0.0,0.515
8,64,4,1000000,200,100,0.95,MLP,LR,16200,0.0,0.64
8,64,4,1000000,200,100,0.95,MLP,LR,16400,0.0,0.735
8,64,4,1000000,200,100,0.95,MLP,LR,16600,0.0,0.735
8,64,4,1000000,200,100,0.95,MLP,LR,16800,0.0,0.7
8,64,4,1000000,200,100,0.95,MLP,LR,17000,0.0,0.69
8,64,4,1000000,200,100,0.95,MLP,LR,17200,0.0,0.75
8,64,4,1000000,200,100,0.95,MLP,LR,17400,0.0,0.68
8,64,4,1000000,200,100,0.95,MLP,LR,17600,0.0,0.735
8,64,4,1000000,200,100,0.95,MLP,LR,17800,0.0,0.755
8,64,4,1000000,200,100,0.95,MLP,LR,18000,0.0,0.82
8,64,4,1000000,200,100,0.95,MLP,LR,18200,0.0,0.79
8,64,4,1000000,200,100,0.95,MLP,LR,18400,0.0,0.79
8,64,4,1000000,200,100,0.95,MLP,LR,18600,0.0,0.755
8,64,4,1000000,200,100,0.95,MLP,LR,18800,0.0,0.71
8,64,4,1000000,200,100,0.95,MLP,LR,19000,0.0,0.68
8,64,4,1000000,200,100,0.95,MLP,LR,19200,0.0,0.73
8,64,4,1000000,200,100,0.95,MLP,LR,19400,0.0,0.81
8,64,4,1000000,200,100,0.95,MLP,LR,19600,0.0,0.73
8,64,4,1000000,200,100,0.95,MLP,LR,19800,0.0,0.76
8,64,4,1000000,200,100,0.95,MLP,LR,20000,0.0,0.82
8,64,4,1000000,200,100,0.95,MLP,LR,20200,0.0,0.795
8,64,4,1000000,200,100,0.95,MLP,LR,20400,0.0,0.74
8,64,4,1000000,200,100,0.95,MLP,LR,20600,0.0,0.73
8,64,4,1000000,200,100,0.95,MLP,LR,20800,0.0,0.77
8,64,4,1000000,200,100,0.95,MLP,LR,21000,0.0,0.72
8,64,4,1000000,200,100,0.95,MLP,LR,21200,0.0,0.86
8,64,4,1000000,200,100,0.95,MLP,LR,21400,0.0,0.77
8,64,4,1000000,200,100,0.95,MLP,LR,21600,0.0,0.775
8,64,4,1000000,200,100,0.95,MLP,LR,21800,0.0,0.855
8,64,4,1000000,200,100,0.95,MLP,LR,22000,0.0,0.905
8,64,4,1000000,200,100,0.95,MLP,LR,22200,0.0,0.875
8,64,4,1000000,200,100,0.95,MLP,LR,22400,0.0,0.875
8,64,4,1000000,200,100,0.95,MLP,LR,22600,0.0,0.82
8,64,4,1000000,200,100,0.95,MLP,LR,22800,0.0,0.68
8,64,4,1000000,200,100,0.95,MLP,LR,23000,0.0,0.47
8,64,4,1000000,200,100,0.95,MLP,LR,23200,0.0,0.735
8,64,4,1000000,200,100,0.95,MLP,LR,23400,0.0,0.685
8,64,4,1000000,200,100,0.95,MLP,LR,23600,0.0,0.565
8,64,4,1000000,200,100,0.95,MLP,LR,23800,0.0,0.79
8,64,4,1000000,200,100,0.95,MLP,LR,24000,0.0,0.785
8,64,4,1000000,200,100,0.95,MLP,LR,24200,0.0,0.76
8,64,4,1000000,200,100,0.95,MLP,LR,24400,0.0,0.785
8,64,4,1000000,200,100,0.95,MLP,LR,24600,0.0,0.8
8,64,4,1000000,200,100,0.95,MLP,LR,24800,0.0,0.83
8,64,4,1000000,200,100,0.95,MLP,LR,25000,0.0,0.785
8,64,4,1000000,200,100,0.95,MLP,LR,25200,0.0,0.86
8,64,4,1000000,200,100,0.95,MLP,LR,25400,0.0,0.88
8,64,4,1000000,200,100,0.95,MLP,LR,25600,0.0,0.95
9,64,4,1000000,200,100,0.95,MLP,LR,400,0.0,0.55
9,64,4,1000000,200,100,0.95,MLP,LR,600,0.0,0.495
9,64,4,1000000,200,100,0.95,MLP,LR,800,0.0,0.7
9,64,4,1000000,200,100,0.95,MLP,LR,1000,0.0,0.805
9,64,4,1000000,200,100,0.95,MLP,LR,1200,0.0,0.585
9,64,4,1000000,200,100,0.95,MLP,LR,1400,0.0,0.7
9,64,4,1000000,200,100,0.95,MLP,LR,1600,0.0,0.54
9,64,4,1000000,200,100,0.95,MLP,LR,1800,0.0,0.825
9,64,4,1000000,200,100,0.95,MLP,LR,2000,0.0,0.77
9,64,4,1000000,200,100,0.95,MLP,LR,2200,0.0,0.265
