seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,viable_CRPs,server_accuracy,attacker_accuracy
0,64,1,1000000,200,100,0.95,MLP,LR,400,0.0,0.53
0,64,1,1000000,200,100,0.95,MLP,LR,600,0.0,0.715
0,64,1,1000000,200,100,0.95,MLP,LR,800,0.0,0.565
0,64,1,1000000,200,100,0.95,MLP,LR,1000,0.0,0.3
0,64,1,1000000,200,100,0.95,MLP,LR,1200,0.0,0.095
0,64,1,1000000,200,100,0.95,MLP,LR,1400,0.0,0.87
0,64,1,1000000,200,100,0.95,MLP,LR,1600,0.0,0.685
0,64,1,1000000,200,100,0.95,MLP,LR,1800,0.0,0.51
0,64,1,1000000,200,100,0.95,MLP,LR,2000,0.05,0.22
0,64,1,1000000,200,100,0.95,MLP,LR,2200,0.07,0.975
1,64,1,1000000,200,100,0.95,MLP,LR,400,0.18,0.12
1,64,1,1000000,200,100,0.95,MLP,LR,600,0.0,0.63
1,64,1,1000000,200,100,0.95,MLP,LR,800,0.0,0.925
1,64,1,1000000,200,100,0.95,MLP,LR,1000,0.0,0.905
1,64,1,1000000,200,100,0.95,MLP,LR,1200,0.0,0.365
1,64,1,1000000,200,100,0.95,MLP,LR,1400,0.0,0.835
1,64,1,1000000,200,100,0.95,MLP,LR,1600,0.0,0.92
1,64,1,1000000,200,100,0.95,MLP,LR,1800,0.08,0.045
1,64,1,1000000,200,100,0.95,MLP,LR,2000,0.0,0.975
2,64,1,1000000,200,100,0.95,MLP,LR,400,0.015,0.51
2,64,1,1000000,200,100,0.95,MLP,LR,600,0.0,0.86
2,64,1,1000000,200,100,0.95,MLP,LR,800,0.005,0.51
2,64,1,1000000,200,100,0.95,MLP,LR,1000,0.015,0.935
2,64,1,1000000,200,100,0.95,MLP,LR,1200,0.015,0.7
2,64,1,1000000,200,100,0.95,MLP,LR,1400,0.035,0.97
3,64,1,1000000,200,100,0.95,MLP,LR,400,0.02,0.02
3,64,1,1000000,200,100,0.95,MLP,LR,600,0.0,0.2
3,64,1,1000000,200,100,0.95,MLP,LR,800,0.025,0.235
3,64,1,1000000,200,100,0.95,MLP,LR,1000,0.0,0.83
3,64,1,1000000,200,100,0.95,MLP,LR,1200,0.0,0.85
3,64,1,1000000,200,100,0.95,MLP,LR,1400,0.02,0.3
3,64,1,1000000,200,100,0.95,MLP,LR,1600,0.005,0.035
3,64,1,1000000,200,100,0.95,MLP,LR,1800,0.0,0.975
4,64,1,1000000,200,100,0.95,MLP,LR,400,0.05,0.03
4,64,1,1000000,200,100,0.95,MLP,LR,600,0.0,0.135
4,64,1,1000000,200,100,0.95,MLP,LR,800,0.0,0.02
4,64,1,1000000,200,100,0.95,MLP,LR,1000,0.01,0.445
4,64,1,1000000,200,100,0.95,MLP,LR,1200,0.0,0.86
4,64,1,1000000,200,100,0.95,MLP,LR,1400,0.05,0.07
4,64,1,1000000,200,100,0.95,MLP,LR,1600,0.01,0.54
4,64,1,1000000,200,100,0.95,MLP,LR,1800,0.0,1.0
5,64,1,1000000,200,100,0.95,MLP,LR,400,1.0,0.85
5,64,1,1000000,200,100,0.95,MLP,LR,600,1.0,0.98
6,64,1,1000000,200,100,0.95,MLP,LR,400,0.0,0.35
6,64,1,1000000,200,100,0.95,MLP,LR,600,0.0,0.345
6,64,1,1000000,200,100,0.95,MLP,LR,800,0.01,0.33
6,64,1,1000000,200,100,0.95,MLP,LR,1000,0.0,0.27
6,64,1,1000000,200,100,0.95,MLP,LR,1200,0.0,0.52
6,64,1,1000000,200,100,0.95,MLP,LR,1400,0.0,0.39
6,64,1,1000000,200,100,0.95,MLP,LR,1600,0.0,0.455
6,64,1,1000000,200,100,0.95,MLP,LR,1800,0.0,0.725
6,64,1,1000000,200,100,0.95,MLP,LR,2000,0.0,0.275
6,64,1,1000000,200,100,0.95,MLP,LR,2200,0.0,0.88
6,64,1,1000000,200,100,0.95,MLP,LR,2400,0.0,0.315
6,64,1,1000000,200,100,0.95,MLP,LR,2600,0.0,0.67
6,64,1,1000000,200,100,0.95,MLP,LR,2800,0.01,0.765
6,64,1,1000000,200,100,0.95,MLP,LR,3000,0.0,0.77
6,64,1,1000000,200,100,0.95,MLP,LR,3200,0.065,0.76
6,64,1,1000000,200,100,0.95,MLP,LR,3400,0.38,0.505
6,64,1,1000000,200,100,0.95,MLP,LR,3600,0.0,0.855
6,64,1,1000000,200,100,0.95,MLP,LR,3800,0.0,0.815
6,64,1,1000000,200,100,0.95,MLP,LR,4000,0.0,0.56
6,64,1,1000000,200,100,0.95,MLP,LR,4200,0.0,0.89
6,64,1,1000000,200,100,0.95,MLP,LR,4400,0.005,0.94
6,64,1,1000000,200,100,0.95,MLP,LR,4600,0.01,0.99
7,64,1,1000000,200,100,0.95,MLP,LR,400,0.02,0.26
7,64,1,1000000,200,100,0.95,MLP,LR,600,0.0,0.405
7,64,1,1000000,200,100,0.95,MLP,LR,800,0.0,0.65
7,64,1,1000000,200,100,0.95,MLP,LR,1000,0.0,0.93
7,64,1,1000000,200,100,0.95,MLP,LR,1200,0.0,0.675
7,64,1,1000000,200,100,0.95,MLP,LR,1400,0.0,0.385
7,64,1,1000000,200,100,0.95,MLP,LR,1600,0.0,0.79
7,64,1,1000000,200,100,0.95,MLP,LR,1800,0.0,0.77
7,64,1,1000000,200,100,0.95,MLP,LR,2000,0.0,0.87
7,64,1,1000000,200,100,0.95,MLP,LR,2200,0.015,0.18
7,64,1,1000000,200,100,0.95,MLP,LR,2400,0.045,0.055
7,64,1,1000000,200,100,0.95,MLP,LR,2600,0.01,0.195
7,64,1,1000000,200,100,0.95,MLP,LR,2800,0.0,0.96
8,64,1,1000000,200,100,0.95,MLP,LR,400,0.015,0.04
8,64,1,1000000,200,100,0.95,MLP,LR,600,0.0,0.18
8,64,1,1000000,200,100,0.95,MLP,LR,800,0.0,0.315
