seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,viable_CRPs,server_accuracy,attacker_accuracy
0,64,2,1000000,200,100,0.95,MLP,LR,400,0.0,0.745
0,64,2,1000000,200,100,0.95,MLP,LR,600,0.0,0.825
0,64,2,1000000,200,100,0.95,MLP,LR,800,0.0,0.555
0,64,2,1000000,200,100,0.95,MLP,LR,1000,0.0,0.4
0,64,2,1000000,200,100,0.95,MLP,LR,1200,0.0,0.905
0,64,2,1000000,200,100,0.95,MLP,LR,1400,0.0,0.32
0,64,2,1000000,200,100,0.95,MLP,LR,1600,0.0,0.92
0,64,2,1000000,200,100,0.95,MLP,LR,1800,0.0,0.395
0,64,2,1000000,200,100,0.95,MLP,LR,2000,0.0,0.91
0,64,2,1000000,200,100,0.95,MLP,LR,2200,0.0,0.72
0,64,2,1000000,200,100,0.95,MLP,LR,2400,0.0,0.605
0,64,2,1000000,200,100,0.95,MLP,LR,2600,0.0,0.33
0,64,2,1000000,200,100,0.95,MLP,LR,2800,0.0,0.64
0,64,2,1000000,200,100,0.95,MLP,LR,3000,0.0,0.545
0,64,2,1000000,200,100,0.95,MLP,LR,3200,0.0,0.81
0,64,2,1000000,200,100,0.95,MLP,LR,3400,0.0,0.885
0,64,2,1000000,200,100,0.95,MLP,LR,3600,0.0,0.945
0,64,2,1000000,200,100,0.95,MLP,LR,3800,0.0,0.97
1,64,2,1000000,200,100,0.95,MLP,LR,400,0.0,0.525
1,64,2,1000000,200,100,0.95,MLP,LR,600,0.0,0.56
1,64,2,1000000,200,100,0.95,MLP,LR,800,0.0,0.695
1,64,2,1000000,200,100,0.95,MLP,LR,1000,0.0,0.625
1,64,2,1000000,200,100,0.95,MLP,LR,1200,0.0,0.845
1,64,2,1000000,200,100,0.95,MLP,LR,1400,0.0,0.725
1,64,2,1000000,200,100,0.95,MLP,LR,1600,0.0,0.785
1,64,2,1000000,200,100,0.95,MLP,LR,1800,0.0,0.865
1,64,2,1000000,200,100,0.95,MLP,LR,2000,0.0,0.49
1,64,2,1000000,200,100,0.95,MLP,LR,2200,0.0,1.0
2,64,2,1000000,200,100,0.95,MLP,LR,400,0.0,0.66
2,64,2,1000000,200,100,0.95,MLP,LR,600,0.0,0.395
2,64,2,1000000,200,100,0.95,MLP,LR,800,0.0,0.575
2,64,2,1000000,200,100,0.95,MLP,LR,1000,0.0,0.9
2,64,2,1000000,200,100,0.95,MLP,LR,1200,0.0,0.775
2,64,2,1000000,200,100,0.95,MLP,LR,1400,0.0,0.49
2,64,2,1000000,200,100,0.95,MLP,LR,1600,0.0,0.815
2,64,2,1000000,200,100,0.95,MLP,LR,1800,0.0,0.79
2,64,2,1000000,200,100,0.95,MLP,LR,2000,0.0,0.78
2,64,2,1000000,200,100,0.95,MLP,LR,2200,0.0,0.98
3,64,2,1000000,200,100,0.95,MLP,LR,400,0.02,0.02
3,64,2,1000000,200,100,0.95,MLP,LR,600,0.0,0.575
3,64,2,1000000,200,100,0.95,MLP,LR,800,0.0,0.91
3,64,2,1000000,200,100,0.95,MLP,LR,1000,0.0,0.56
3,64,2,1000000,200,100,0.95,MLP,LR,1200,0.015,0.63
3,64,2,1000000,200,100,0.95,MLP,LR,1400,0.0,0.685
3,64,2,1000000,200,100,0.95,MLP,LR,1600,0.0,0.96
4,64,2,1000000,200,100,0.95,MLP,LR,400,0.0,0.515
4,64,2,1000000,200,100,0.95,MLP,LR,600,0.0,0.495
4,64,2,1000000,200,100,0.95,MLP,LR,800,0.0,0.58
4,64,2,1000000,200,100,0.95,MLP,LR,1000,0.0,0.335
4,64,2,1000000,200,100,0.95,MLP,LR,1200,0.0,0.765
4,64,2,1000000,200,100,0.95,MLP,LR,1400,0.0,0.67
4,64,2,1000000,200,100,0.95,MLP,LR,1600,0.0,0.635
4,64,2,1000000,200,100,0.95,MLP,LR,1800,0.0,0.62
4,64,2,1000000,200,100,0.95,MLP,LR,2000,0.0,0.86
4,64,2,1000000,200,100,0.95,MLP,LR,2200,0.0,0.615
4,64,2,1000000,200,100,0.95,MLP,LR,2400,0.0,0.265
4,64,2,1000000,200,100,0.95,MLP,LR,2600,0.0,0.32
4,64,2,1000000,200,100,0.95,MLP,LR,2800,0.0,0.49
4,64,2,1000000,200,100,0.95,MLP,LR,3000,0.0,0.76
4,64,2,1000000,200,100,0.95,MLP,LR,3200,0.0,0.685
4,64,2,1000000,200,100,0.95,MLP,LR,3400,0.0,0.86
4,64,2,1000000,200,100,0.95,MLP,LR,3600,0.0,0.535
4,64,2,1000000,200,100,0.95,MLP,LR,3800,0.0,0.805
4,64,2,1000000,200,100,0.95,MLP,LR,4000,0.0,0.825
4,64,2,1000000,200,100,0.95,MLP,LR,4200,0.0,0.63
4,64,2,1000000,200,100,0.95,MLP,LR,4400,0.0,0.785
4,64,2,1000000,200,100,0.95,MLP,LR,4600,0.0,0.745
4,64,2,1000000,200,100,0.95,MLP,LR,4800,0.0,0.53
4,64,2,1000000,200,100,0.95,MLP,LR,5000,0.0,0.325
4,64,2,1000000,200,100,0.95,MLP,LR,5200,0.0,0.805
4,64,2,1000000,200,100,0.95,MLP,LR,5400,0.0,0.18
4,64,2,1000000,200,100,0.95,MLP,LR,5600,0.0,0.67
4,64,2,1000000,200,100,0.95,MLP,LR,5800,0.0,0.76
4,64,2,1000000,200,100,0.95,MLP,LR,6000,0.01,0.325
4,64,2,1000000,200,100,0.95,MLP,LR,6200,0.0,0.62
4,64,2,1000000,200,100,0.95,MLP,LR,6400,0.0,0.86
4,64,2,1000000,200,100,0.95,MLP,LR,6600,0.0,0.925
4,64,2,1000000,200,100,0.95,MLP,LR,6800,0.0,0.87
4,64,2,1000000,200,100,0.95,MLP,LR,7000,0.0,0.82
4,64,2,1000000,200,100,0.95,MLP,LR,7200,0.0,0.81
