seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,min_auths,selective_CRPs,viable_CRPs,server_accuracy,attacker_accuracy
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,400,0.0,0.495
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,600,0.0,0.245
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,800,0.0,0.6
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,1000,0.0,0.505
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,1200,0.0,0.405
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,1400,0.0,0.46
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,1600,0.0,0.54
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,1800,0.0,0.515
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,2000,0.0,0.46
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,2200,0.0,0.57
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,2400,0.0,0.625
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,2600,0.0,0.615
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,2800,0.0,0.345
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,3000,0.0,0.56
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,3200,0.0,0.725
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,3400,0.0,0.655
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,3600,0.0,0.62
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,3800,0.0,0.655
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,4000,0.0,0.615
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,4200,0.0,0.695
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,4400,0.0,0.675
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,4600,0.0,0.69
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,4800,0.0,0.635
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,5000,0.0,0.77
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,5200,0.0,0.66
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,5400,0.0,0.425
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,5600,0.0,0.815
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,5800,0.0,0.5
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,6000,0.0,0.785
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,6200,0.0,0.86
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,6400,0.0,0.845
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,6600,0.0,0.8
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,6800,0.0,0.7
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,7000,0.0,0.61
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,7200,0.0,0.67
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,7400,0.0,0.79
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,7600,0.0,0.345
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,7800,0.0,0.65
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,8000,0.0,0.745
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,8200,0.0,0.84
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,8400,0.0,0.78
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,8600,0.0,0.87
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,8800,0.0,0.85
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,9000,0.0,0.76
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,9200,0.0,0.865
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,9400,0.005,0.21
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,9600,0.02,0.34
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,9800,0.01,0.335
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,10000,0.0,0.89
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,10200,0.0,0.825
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,10400,0.0,0.815
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,10600,0.0,0.93
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,10800,0.0,0.92
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,11000,0.0,0.895
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,11200,0.0,0.885
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,11400,0.0,0.91
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,11600,0.025,0.225
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,11800,0.0,0.895
0,64,4,1000000,200,100,0.95,LR,LR,1,RSP,12000,0.0,0.955
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,400,0.0,0.465
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,600,0.0,0.62
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,800,0.0,0.41
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,1000,0.0,0.36
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,1200,0.0,0.3
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,1400,0.0,0.345
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,1600,0.0,0.415
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,1800,0.0,0.41
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,2000,0.0,0.48
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,2200,0.0,0.5
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,2400,0.0,0.57
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,2600,0.0,0.475
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,2800,0.0,0.585
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,3000,0.0,0.505
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,3200,0.0,0.51
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,3400,0.0,0.625
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,3600,0.0,0.515
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,3800,0.0,0.425
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,4000,0.0,0.485
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,4200,0.0,0.59
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,4400,0.0,0.525
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,4600,0.0,0.62
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,4800,0.0,0.51
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,5000,0.0,0.515
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,5200,0.0,0.46
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,5400,0.0,0.505
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,5600,0.0,0.49
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,5800,0.0,0.45
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,6000,0.0,0.675
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,6200,0.0,0.57
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,6400,0.0,0.485
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,6600,0.0,0.47
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,6800,0.0,0.455
1,64,4,1000000,200,100,0.95,LR,LR,1,RSP,7000,0.0,0.485
