seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,min_auths,viable_CRPs,server_accuracy,attacker_accuracy
0,64,1,1000000,200,100,0.95,LR,MLP,5,400,0.0,0.675
0,64,1,1000000,200,100,0.95,LR,MLP,5,600,0.0,0.6
0,64,1,1000000,200,100,0.95,LR,MLP,5,800,0.0,0.515
0,64,1,1000000,200,100,0.95,LR,MLP,5,1000,0.0,0.62
0,64,1,1000000,200,100,0.95,LR,MLP,5,1200,0.0,0.555
0,64,1,1000000,200,100,0.95,LR,MLP,5,1400,0.0,0.295
0,64,1,1000000,200,100,0.95,LR,MLP,5,1600,0.005,0.54
0,64,1,1000000,200,100,0.95,LR,MLP,5,1800,0.005,0.465
0,64,1,1000000,200,100,0.95,LR,MLP,5,2000,0.015,0.425
0,64,1,1000000,200,100,0.95,LR,MLP,5,2200,0.015,0.46
0,64,1,1000000,200,100,0.95,LR,MLP,5,2400,0.0,0.18
0,64,1,1000000,200,100,0.95,LR,MLP,5,2600,0.11,0.45
0,64,1,1000000,200,100,0.95,LR,MLP,5,2800,0.105,0.52
0,64,1,1000000,200,100,0.95,LR,MLP,5,3000,0.18,0.57
0,64,1,1000000,200,100,0.95,LR,MLP,5,3200,0.13,0.535
0,64,1,1000000,200,100,0.95,LR,MLP,5,3400,0.045,0.43
0,64,1,1000000,200,100,0.95,LR,MLP,5,3600,0.235,0.56
0,64,1,1000000,200,100,0.95,LR,MLP,5,3800,0.34,0.79
0,64,1,1000000,200,100,0.95,LR,MLP,5,4000,0.35,0.74
0,64,1,1000000,200,100,0.95,LR,MLP,5,4200,0.35,0.685
0,64,1,1000000,200,100,0.95,LR,MLP,5,4400,0.24,0.58
0,64,1,1000000,200,100,0.95,LR,MLP,5,4600,0.33,0.575
0,64,1,1000000,200,100,0.95,LR,MLP,5,4800,0.42,0.85
0,64,1,1000000,200,100,0.95,LR,MLP,5,5000,0.51,0.83
0,64,1,1000000,200,100,0.95,LR,MLP,5,5200,0.51,0.805
0,64,1,1000000,200,100,0.95,LR,MLP,5,5400,0.34,0.845
0,64,1,1000000,200,100,0.95,LR,MLP,5,5600,0.675,0.9
0,64,1,1000000,200,100,0.95,LR,MLP,5,5800,0.585,0.87
0,64,1,1000000,200,100,0.95,LR,MLP,5,6000,0.575,0.87
0,64,1,1000000,200,100,0.95,LR,MLP,5,6200,0.595,0.84
0,64,1,1000000,200,100,0.95,LR,MLP,5,6400,0.475,0.795
0,64,1,1000000,200,100,0.95,LR,MLP,5,6600,0.65,0.795
0,64,1,1000000,200,100,0.95,LR,MLP,5,6800,0.625,0.9
0,64,1,1000000,200,100,0.95,LR,MLP,5,7000,0.775,0.91
0,64,1,1000000,200,100,0.95,LR,MLP,5,7200,0.78,0.9
0,64,1,1000000,200,100,0.95,LR,MLP,5,7400,0.575,0.815
0,64,1,1000000,200,100,0.95,LR,MLP,5,7600,0.715,0.9
0,64,1,1000000,200,100,0.95,LR,MLP,5,7800,0.67,0.92
0,64,1,1000000,200,100,0.95,LR,MLP,5,8000,0.725,0.845
0,64,1,1000000,200,100,0.95,LR,MLP,5,8200,0.785,0.92
0,64,1,1000000,200,100,0.95,LR,MLP,5,8400,0.605,0.855
0,64,1,1000000,200,100,0.95,LR,MLP,5,8600,0.625,0.895
0,64,1,1000000,200,100,0.95,LR,MLP,5,8800,0.76,0.91
0,64,1,1000000,200,100,0.95,LR,MLP,5,9000,0.74,0.945
0,64,1,1000000,200,100,0.95,LR,MLP,5,9200,0.78,0.895
0,64,1,1000000,200,100,0.95,LR,MLP,5,9400,0.74,0.94
0,64,1,1000000,200,100,0.95,LR,MLP,5,9600,0.73,0.905
0,64,1,1000000,200,100,0.95,LR,MLP,5,9800,0.73,0.89
0,64,1,1000000,200,100,0.95,LR,MLP,5,10000,0.815,0.91
0,64,1,1000000,200,100,0.95,LR,MLP,5,10200,0.835,0.92
0,64,1,1000000,200,100,0.95,LR,MLP,5,10400,0.76,0.9
0,64,1,1000000,200,100,0.95,LR,MLP,5,10600,0.77,0.93
0,64,1,1000000,200,100,0.95,LR,MLP,5,10800,0.855,0.95
0,64,1,1000000,200,100,0.95,LR,MLP,5,11000,0.765,0.9
0,64,1,1000000,200,100,0.95,LR,MLP,5,11200,0.815,0.92
0,64,1,1000000,200,100,0.95,LR,MLP,5,11400,0.7,0.795
0,64,1,1000000,200,100,0.95,LR,MLP,5,11600,0.78,0.93
0,64,1,1000000,200,100,0.95,LR,MLP,5,11800,0.77,0.95
0,64,1,1000000,200,100,0.95,LR,MLP,5,12000,0.815,0.92
0,64,1,1000000,200,100,0.95,LR,MLP,5,12200,0.81,0.96
0,64,1,1000000,200,100,0.95,LR,MLP,5,12400,0.645,0.87
0,64,1,1000000,200,100,0.95,LR,MLP,5,12600,0.82,0.915
0,64,1,1000000,200,100,0.95,LR,MLP,5,12800,0.79,0.935
0,64,1,1000000,200,100,0.95,LR,MLP,5,13000,0.815,0.905
0,64,1,1000000,200,100,0.95,LR,MLP,5,13200,0.815,0.925
0,64,1,1000000,200,100,0.95,LR,MLP,5,13400,0.725,0.9
0,64,1,1000000,200,100,0.95,LR,MLP,5,13600,0.845,0.935
0,64,1,1000000,200,100,0.95,LR,MLP,5,13800,0.805,0.94
0,64,1,1000000,200,100,0.95,LR,MLP,5,14000,0.855,0.95
0,64,1,1000000,200,100,0.95,LR,MLP,5,14200,0.79,0.9
0,64,1,1000000,200,100,0.95,LR,MLP,5,14400,0.58,0.84
0,64,1,1000000,200,100,0.95,LR,MLP,5,14600,0.745,0.86
0,64,1,1000000,200,100,0.95,LR,MLP,5,14800,0.8,0.88
0,64,1,1000000,200,100,0.95,LR,MLP,5,15000,0.85,0.915
0,64,1,1000000,200,100,0.95,LR,MLP,5,15200,0.815,0.915
0,64,1,1000000,200,100,0.95,LR,MLP,5,15400,0.655,0.89
0,64,1,1000000,200,100,0.95,LR,MLP,5,15600,0.845,0.94
0,64,1,1000000,200,100,0.95,LR,MLP,5,15800,0.75,0.895
0,64,1,1000000,200,100,0.95,LR,MLP,5,16000,0.87,0.93
0,64,1,1000000,200,100,0.95,LR,MLP,5,16200,0.85,0.925
0,64,1,1000000,200,100,0.95,LR,MLP,5,16400,0.68,0.87
0,64,1,1000000,200,100,0.95,LR,MLP,5,16600,0.83,0.955
0,64,1,1000000,200,100,0.95,LR,MLP,5,16800,0.825,0.94
0,64,1,1000000,200,100,0.95,LR,MLP,5,17000,0.89,0.955
0,64,1,1000000,200,100,0.95,LR,MLP,5,17200,0.84,0.945
0,64,1,1000000,200,100,0.95,LR,MLP,5,17400,0.66,0.88
